Density,Momentumx,MomentumY,Energy
1.1736,300.9,34.671,277500
1.1705,301.45,34.701,276880
1.1674,302.01,34.708,276240
1.1642,302.58,34.693,275580
1.1609,303.15,34.654,274900
1.1575,303.73,34.591,274210
1.154,304.31,34.503,273490
1.1504,304.89,34.388,272750
1.1467,305.48,34.245,272000
1.1429,306.07,34.076,271220
1.139,306.66,33.877,270430
1.1351,307.25,33.65,269620
1.1311,307.84,33.394,268790
1.1269,308.43,33.107,267940
1.1227,309.01,32.791,267080
1.1185,309.58,32.444,266190
1.1141,310.15,32.066,265290
1.1097,310.71,31.659,264380
1.1051,311.26,31.221,263450
1.1006,311.8,30.752,262500
1.0959,312.32,30.254,261540
1.0912,312.84,29.726,260560
1.0864,313.34,29.168,259570
1.0816,313.82,28.582,258570
1.0767,314.29,27.967,257560
1.0718,314.74,27.324,256530
1.0668,315.18,26.655,255490
1.0618,315.59,25.959,254440
1.0567,315.99,25.238,253380
1.0516,316.36,24.492,252310
1.0464,316.71,23.723,251240
1.0412,317.04,22.932,250150
1.036,317.35,22.118,249060
1.0308,317.63,21.285,247960
1.0255,317.89,20.432,246860
1.0202,318.13,19.561,245750
1.0149,318.34,18.673,244640
1.0096,318.52,17.77,243520
1.0043,318.68,16.852,242400
0.99901,318.82,15.921,241280
0.9937,318.93,14.978,240160
0.98839,319.01,14.025,239040
0.98309,319.07,13.062,237920
0.97781,319.11,12.093,236800
0.97253,319.12,11.116,235680
0.96725,319.1,10.131,234560
0.96198,319.06,9.1384,233440
0.9567,319,8.1359,232320
0.95142,318.91,7.1242,231190
0.94614,318.8,6.1049,230070
0.94087,318.66,5.0795,228940
0.93559,318.5,4.0489,227810
0.93033,318.32,3.0142,226690
0.92508,318.11,1.9766,225560
0.91984,317.88,0.93718,224440
0.91462,317.63,-0.10321,223320
0.90942,317.35,-1.1436,222200
0.90425,317.05,-2.1831,221090
0.89911,316.73,-3.2207,219980
0.894,316.4,-4.2557,218880
0.88892,316.04,-5.2871,217790
0.88389,315.66,-6.3141,216700
0.8789,315.27,-7.3355,215620
0.87396,314.85,-8.3512,214550
0.86907,314.43,-9.3597,213490
0.86424,313.99,-10.362,212440
0.85949,313.53,-11.356,211410
0.8548,313.06,-12.345,210390
0.85016,312.59,-13.317,209380
0.84548,312.08,-14.274,208360
0.84076,311.58,-15.199,207330
0.8362,311.05,-16.149,206340
0.83266,310.62,-17.184,205570
0.83047,310.21,-18.359,205080
0.82805,309.84,-19.569,204540
0.81912,308.99,-19.798,202610
0.80097,307.31,-19.704,198680
0.79402,306.83,-18.508,197190
0.85524,308.61,-26.035,210110
0.99909,310.87,-40.418,240780
1.0883,308.91,-45.409,259780
1.1034,307.84,-44.692,262940
1.1018,307.43,-43.422,262540
1.1059,306.82,-42.836,263380
1.1137,306.06,-42.492,264980
1.1204,305.35,-42.083,266360
1.1256,304.71,-41.631,267450
1.1304,304.1,-41.192,268430
1.135,303.51,-40.769,269380
1.1393,302.93,-40.353,270260
1.1433,302.39,-39.942,271090
1.1471,301.86,-39.536,271860
1.1506,301.35,-39.135,272590
1.154,300.86,-38.739,273270
1.1571,300.38,-38.347,273920
1.1601,299.93,-37.96,274530
1.163,299.49,-37.577,275110
1.1656,299.07,-37.199,275660
1.1682,298.66,-36.825,276180
1.1706,298.27,-36.456,276670
1.1729,297.89,-36.091,277140
1.1751,297.53,-35.731,277580
1.1771,297.18,-35.377,278000
1.1791,296.85,-35.028,278400
1.1809,296.53,-34.684,278780
1.1827,296.22,-34.347,279140
1.1844,295.93,-34.016,279480
1.186,295.65,-33.691,279810
1.1875,295.38,-33.373,280120
1.1889,295.12,-33.062,280410
1.1903,294.88,-32.758,280690
1.1916,294.65,-32.462,280950
1.1928,294.42,-32.174,281200
1.194,294.21,-31.893,281430
1.1951,294.01,-31.621,281660
1.1961,293.82,-31.356,281870
1.1971,293.64,-31.101,282070
1.198,293.47,-30.853,282250
1.1989,293.3,-30.615,282430
1.1997,293.15,-30.385,282600
1.2005,293,-30.164,282760
1.2012,292.86,-29.952,282900
1.2019,292.74,-29.749,283040
1.2025,292.61,-29.555,283170
1.2031,292.5,-29.37,283300
1.2037,292.39,-29.195,283410
1.2042,292.29,-29.028,283520
1.2047,292.2,-28.87,283620
1.2052,292.11,-28.721,283710
1.2056,292.03,-28.583,283790
1.206,291.95,-28.454,283870
1.2064,291.88,-28.327,283950
1.2067,291.81,-28.198,284030
1.2071,291.74,-28.066,284100
1.2075,291.66,-27.929,284180
1.2079,291.58,-27.789,284260
1.2083,291.51,-27.645,284340
1.2087,291.43,-27.497,284430
1.2091,291.35,-27.345,284510
1.2095,291.27,-27.189,284600
1.21,291.18,-27.029,284680
1.2104,291.1,-26.865,284770
1.2108,291.02,-26.697,284850
1.2112,290.93,-26.526,284940
1.2117,290.85,-26.35,285030
1.2121,290.76,-26.171,285120
1.2126,290.67,-25.988,285210
1.213,290.59,-25.801,285300
1.2135,290.5,-25.61,285390
1.2139,290.41,-25.416,285480
1.2143,290.33,-25.218,285570
1.2148,290.24,-25.016,285660
1.2152,290.15,-24.81,285750
1.2157,290.06,-24.602,285840
1.2161,289.98,-24.389,285930
1.2166,289.89,-24.174,286020
1.217,289.8,-23.955,286110
1.2174,289.72,-23.733,286190
1.2179,289.63,-23.507,286280
1.2183,289.55,-23.279,286370
1.2187,289.46,-23.048,286450
1.2191,289.38,-22.814,286540
1.2195,289.3,-22.577,286620
1.22,289.22,-22.337,286710
1.2204,289.14,-22.096,286790
1.2208,289.06,-21.851,286870
1.2212,288.98,-21.605,286950
1.2215,288.91,-21.356,287030
1.2219,288.83,-21.106,287100
1.2223,288.76,-20.853,287180
1.2227,288.69,-20.599,287250
1.223,288.62,-20.343,287320
1.2234,288.55,-20.086,287390
1.2237,288.49,-19.828,287460
1.224,288.42,-19.568,287530
1.2243,288.36,-19.308,287600
1.2247,288.3,-19.047,287660
1.225,288.24,-18.785,287720
1.2253,288.19,-18.522,287780
1.2255,288.13,-18.26,287840
1.2258,288.08,-17.997,287890
1.2261,288.03,-17.734,287950
1.2263,287.98,-17.471,288000
1.2266,287.94,-17.208,288050
1.2268,287.89,-16.946,288100
1.2271,287.85,-16.684,288140
1.2273,287.81,-16.423,288190
1.2275,287.77,-16.163,288230
1.2277,287.74,-15.903,288270
1.2279,287.71,-15.645,288310
1.228,287.67,-15.388,288340
1.2282,287.64,-15.132,288380
1.2284,287.62,-14.878,288410
1.2285,287.59,-14.625,288440
1.2287,287.57,-14.374,288470
1.2288,287.55,-14.125,288500
1.2289,287.53,-13.878,288520
1.229,287.51,-13.632,288550
1.2292,287.5,-13.389,288570
1.2293,287.48,-13.147,288590
1.2293,287.47,-12.908,288610
1.2294,287.46,-12.671,288620
1.2295,287.45,-12.437,288640
1.2296,287.44,-12.205,288650
1.2296,287.44,-11.975,288670
1.2297,287.43,-11.748,288680
1.2297,287.43,-11.524,288690
1.2298,287.43,-11.302,288690
1.2298,287.43,-11.083,288700
1.2298,287.43,-10.866,288710
1.2299,287.44,-10.652,288710
1.2299,287.44,-10.441,288710
1.2299,287.44,-10.233,288720
1.2299,287.45,-10.027,288720
1.2299,287.46,-9.8232,288720
1.2299,287.47,-9.6253,288720
1.2299,287.48,-9.4301,288710
1.2299,287.49,-9.225,288710
1.2298,287.5,-9.0037,288710
1.2298,287.52,-8.7696,288700
1.2298,287.53,-8.5257,288690
1.2297,287.55,-8.273,288680
1.2297,287.58,-8.0125,288670
1.2296,287.6,-7.7457,288660
1.2295,287.63,-7.4745,288640
1.2294,287.66,-7.2001,288620
1.2293,287.69,-6.9241,288600
1.2292,287.73,-6.6479,288580
1.2291,287.76,-6.3729,288560
1.229,287.8,-6.1003,288530
1.2288,287.84,-5.8313,288500
1.2287,287.89,-5.567,288480
1.2285,287.93,-5.3084,288450
1.2284,287.97,-5.0564,288410
1.2282,288.02,-4.8117,288380
1.2281,288.06,-4.5749,288350
1.2279,288.11,-4.3465,288320
1.2277,288.15,-4.1269,288280
1.2276,288.2,-3.9165,288250
1.2274,288.24,-3.7153,288220
1.2273,288.28,-3.5237,288180
1.2271,288.32,-3.3414,288150
1.2269,288.36,-3.1686,288120
1.2268,288.4,-3.005,288090
1.2266,288.44,-2.8506,288060
1.2265,288.48,-2.7051,288030
1.2263,288.51,-2.5683,288000
1.2262,288.55,-2.4398,287970
1.2261,288.58,-2.3194,287950
1.226,288.61,-2.2067,287920
1.2258,288.64,-2.1014,287900
1.2257,288.67,-2.0032,287870
1.2256,288.7,-1.9116,287850
1.2255,288.72,-1.8264,287830
1.2254,288.75,-1.7472,287810
1.2253,288.77,-1.6736,287790
1.2252,288.79,-1.6054,287770
1.2251,288.81,-1.5421,287760
1.2251,288.83,-1.4835,287740
1.225,288.85,-1.4293,287720
1.2249,288.87,-1.3792,287710
1.2248,288.89,-1.333,287690
1.2248,288.9,-1.2902,287680
1.2247,288.92,-1.2508,287670
1.2246,288.93,-1.2145,287660
1.2246,288.94,-1.181,287640
1.2245,288.96,-1.1501,287630
1.2245,288.97,-1.1217,287620
1.2244,288.98,-1.0956,287610
1.2244,288.99,-1.0716,287600
1.2243,289,-1.0495,287590
1.2243,289.01,-1.0292,287590
1.2243,289.02,-1.0105,287580
1.2242,289.03,-0.99339,287570
1.2242,289.04,-0.97766,287560
1.2241,289.05,-0.96323,287550
1.2241,289.05,-0.94998,287550
1.2241,289.06,-0.93784,287540
1.224,289.07,-0.9267,287530
1.224,289.08,-0.91649,287530
1.224,289.08,-0.90714,287520
1.224,289.09,-0.89859,287520
1.2239,289.1,-0.89076,287510
1.2239,289.1,-0.88361,287500
1.2239,289.11,-0.87709,287500
1.2239,289.11,-0.87116,287490
1.2238,289.12,-0.86576,287490
1.2238,289.13,-0.86087,287480
1.2238,289.13,-0.85646,287480
1.2238,289.14,-0.8525,287470
1.2237,289.14,-0.84897,287470
1.2237,289.15,-0.84584,287460
1.2237,289.15,-0.8431,287460
1.2237,289.16,-0.84074,287450
1.2236,289.16,-0.83874,287450
1.2236,289.17,-0.83711,287450
1.2236,289.18,-0.83585,287440
1.2236,289.18,-0.83494,287440
1.2235,289.19,-0.83439,287430
1.2235,289.2,-0.83435,287430
1.2489,285.57,1.3402E-05,292750
1.2489,285.57,0.014987,292750
1.2489,285.56,0.029874,292750
1.2489,285.56,0.0447,292750
1.2489,285.56,0.0595,292750
1.2489,285.56,0.074308,292750
1.2489,285.56,0.089159,292750
1.2489,285.56,0.10409,292750
1.2489,285.56,0.11914,292750
1.2489,285.56,0.13435,292750
1.2489,285.56,0.14974,292750
1.2489,285.56,0.16538,292760
1.2489,285.56,0.18129,292760
1.2489,285.55,0.19752,292760
1.249,285.55,0.21411,292760
1.249,285.55,0.23112,292760
1.249,285.55,0.24859,292760
1.249,285.55,0.26657,292760
1.249,285.54,0.28511,292770
1.249,285.54,0.30428,292770
1.249,285.54,0.32413,292770
1.249,285.53,0.34472,292770
1.249,285.53,0.36613,292780
1.249,285.52,0.38841,292780
1.2491,285.52,0.41166,292780
1.2491,285.51,0.43594,292790
1.2491,285.51,0.46134,292790
1.2491,285.5,0.48795,292790
1.2491,285.5,0.51587,292800
1.2492,285.49,0.54521,292800
1.2492,285.48,0.57608,292810
1.2492,285.47,0.60859,292820
1.2493,285.46,0.64287,292820
1.2493,285.45,0.67907,292830
1.2493,285.44,0.71732,292840
1.2494,285.43,0.7578,292840
1.2494,285.42,0.80067,292850
1.2495,285.41,0.8461,292860
1.2495,285.39,0.89431,292870
1.2496,285.38,0.94549,292880
1.2496,285.36,0.99987,292900
1.2497,285.34,1.0577,292910
1.2498,285.32,1.1192,292920
1.2498,285.3,1.1846,292940
1.2499,285.28,1.2543,292950
1.25,285.25,1.3285,292970
1.2501,285.23,1.4075,292990
1.2502,285.2,1.4916,293010
1.2503,285.17,1.5812,293030
1.2504,285.14,1.6766,293050
1.2505,285.11,1.7781,293070
1.2506,285.07,1.8861,293100
1.2508,285.03,2.0009,293120
1.2509,284.99,2.1228,293150
1.251,284.95,2.2521,293180
1.2512,284.91,2.3892,293210
1.2513,284.87,2.5344,293240
1.2515,284.82,2.6877,293270
1.2517,284.77,2.8496,293300
1.2518,284.72,3.02,293340
1.252,284.67,3.1992,293370
1.2522,284.62,3.3872,293410
1.2523,284.57,3.5838,293440
1.2525,284.51,3.7891,293480
1.2527,284.46,4.0027,293510
1.2529,284.4,4.2244,293550
1.2531,284.35,4.4538,293590
1.2532,284.29,4.6902,293620
1.2534,284.24,4.9332,293660
1.2536,284.19,5.1818,293690
1.2537,284.14,5.4352,293720
1.2539,284.09,5.6925,293750
1.254,284.04,5.9526,293780
1.2542,283.99,6.2142,293810
1.2543,283.95,6.4761,293830
1.2544,283.91,6.7369,293860
1.2545,283.87,6.9953,293880
1.2546,283.84,7.2499,293900
1.2547,283.81,7.4991,293920
1.2548,283.78,7.7411,293930
1.2549,283.75,7.9755,293950
1.2549,283.73,8.2014,293960
1.255,283.71,8.4141,293970
1.255,283.69,8.6113,293970
1.255,283.68,8.8015,293980
1.2551,283.66,8.9948,293990
1.2551,283.65,9.1925,293990
1.2551,283.64,9.3928,293990
1.2551,283.63,9.5955,294000
1.2551,283.62,9.8012,294000
1.2551,283.61,10.01,294000
1.2551,283.6,10.221,294000
1.2551,283.6,10.435,294000
1.2551,283.6,10.652,293990
1.2551,283.59,10.872,293990
1.255,283.59,11.094,293980
1.255,283.59,11.319,293980
1.255,283.6,11.547,293970
1.2549,283.6,11.777,293960
1.2549,283.61,12.009,293950
1.2548,283.62,12.244,293930
1.2547,283.63,12.481,293920
1.2546,283.64,12.721,293900
1.2545,283.66,12.962,293880
1.2544,283.68,13.206,293860
1.2543,283.69,13.451,293840
1.2542,283.72,13.699,293820
1.2541,283.74,13.948,293790
1.254,283.77,14.198,293770
1.2538,283.8,14.45,293740
1.2537,283.83,14.704,293710
1.2535,283.86,14.959,293670
1.2533,283.9,15.215,293640
1.2531,283.94,15.471,293600
1.253,283.98,15.729,293560
1.2528,284.02,15.987,293520
1.2525,284.07,16.246,293480
1.2523,284.12,16.505,293440
1.2521,284.17,16.765,293390
1.2518,284.22,17.024,293340
1.2516,284.28,17.284,293290
1.2513,284.34,17.543,293240
1.2511,284.4,17.801,293180
1.2508,284.46,18.06,293130
1.2505,284.53,18.317,293070
1.2502,284.6,18.573,293010
1.2499,284.67,18.829,292940
1.2496,284.74,19.083,292880
1.2492,284.82,19.336,292810
1.2489,284.9,19.587,292750
1.2485,284.98,19.836,292680
1.2482,285.06,20.084,292610
1.2478,285.14,20.329,292530
1.2475,285.23,20.573,292460
1.2471,285.32,20.814,292380
1.2467,285.41,21.052,292310
1.2463,285.5,21.289,292230
1.2459,285.59,21.522,292150
1.2455,285.68,21.753,292070
1.2451,285.78,21.98,291990
1.2447,285.88,22.205,291900
1.2443,285.97,22.426,291820
1.2439,286.07,22.645,291730
1.2434,286.17,22.86,291650
1.243,286.27,23.071,291560
1.2426,286.37,23.279,291470
1.2421,286.48,23.484,291390
1.2417,286.58,23.685,291300
1.2413,286.68,23.882,291210
1.2408,286.78,24.075,291120
1.2404,286.89,24.265,291030
1.2399,286.99,24.45,290950
1.2395,287.09,24.632,290860
1.2391,287.2,24.81,290770
1.2386,287.3,24.984,290680
1.2382,287.4,25.155,290590
1.2377,287.5,25.321,290500
1.2373,287.6,25.483,290420
1.2369,287.7,25.641,290330
1.2364,287.8,25.796,290240
1.236,287.9,25.946,290160
1.2356,288,26.092,290070
1.2352,288.1,26.235,289990
1.2348,288.19,26.374,289900
1.2344,288.29,26.508,289820
1.234,288.38,26.639,289740
1.2336,288.47,26.766,289660
1.2332,288.56,26.89,289580
1.2328,288.65,27.009,289500
1.2324,288.74,27.125,289430
1.232,288.82,27.237,289350
1.2317,288.91,27.347,289280
1.2313,289,27.459,289200
1.2309,289.09,27.579,289120
1.2304,289.19,27.707,289030
1.2299,289.3,27.842,288930
1.2294,289.42,27.984,288830
1.2289,289.55,28.133,288710
1.2283,289.68,28.289,288600
1.2277,289.83,28.451,288470
1.227,289.98,28.62,288330
1.2263,290.14,28.795,288190
1.2255,290.31,28.976,288040
1.2247,290.49,29.163,287880
1.2239,290.68,29.355,287710
1.223,290.88,29.552,287520
1.222,291.09,29.753,287330
1.221,291.31,29.959,287130
1.22,291.55,30.168,286920
1.2189,291.79,30.381,286700
1.2177,292.05,30.596,286460
1.2165,292.32,30.814,286210
1.2152,292.6,31.032,285950
1.2138,292.89,31.252,285680
1.2124,293.2,31.471,285390
1.2109,293.52,31.69,285090
1.2094,293.85,31.907,284770
1.2078,294.2,32.121,284440
1.2061,294.56,32.332,284100
1.2043,294.93,32.539,283740
1.2024,295.32,32.74,283360
1.2005,295.72,32.935,282970
1.1984,296.14,33.122,282560
1.1963,296.56,33.301,282130
1.1942,297.01,33.47,281680
1.1919,297.46,33.629,281220
1.1895,297.93,33.775,280740
1.1871,298.41,33.908,280240
1.1845,298.9,34.027,279720
1.1819,299.4,34.13,279190
1.1792,299.91,34.217,278630
1.1763,300.44,34.286,278060
1.1734,300.97,34.336,277460
1.1704,301.52,34.366,276850
1.1673,302.07,34.375,276220
1.1641,302.63,34.361,275560
1.1608,303.19,34.324,274890
1.1574,303.77,34.263,274200
1.154,304.34,34.178,273490
1.1504,304.92,34.066,272760
1.1468,305.51,33.927,272010
1.143,306.09,33.761,271240
1.1392,306.68,33.568,270460
1.1353,307.26,33.345,269650
1.1313,307.85,33.094,268830
1.1272,308.43,32.813,267990
1.123,309,32.503,267130
1.1187,309.57,32.162,266250
1.1144,310.14,31.792,265360
1.11,310.69,31.391,264450
1.1055,311.24,30.961,263530
1.101,311.77,30.5,262590
1.0964,312.3,30.01,261630
1.0917,312.81,29.49,260670
1.087,313.31,28.941,259680
1.0822,313.79,28.364,258690
1.0773,314.26,27.758,257680
1.0724,314.71,27.125,256660
1.0674,315.14,26.465,255630
1.0624,315.56,25.779,254590
1.0574,315.95,25.068,253530
1.0523,316.33,24.332,252470
1.0472,316.68,23.573,251400
1.042,317.01,22.792,250320
1.0368,317.32,21.989,249240
1.0316,317.6,21.166,248150
1.0264,317.86,20.324,247050
1.0212,318.1,19.464,245950
1.0159,318.32,18.586,244840
1.0106,318.5,17.694,243730
1.0053,318.67,16.786,242620
1.0001,318.81,15.866,241500
0.99477,318.92,14.934,240390
0.98949,319.01,13.991,239270
0.98422,319.07,13.039,238160
0.97896,319.11,12.079,237040
0.97371,319.13,11.113,235930
0.96846,319.12,10.139,234820
0.96321,319.08,9.1561,233700
0.95796,319.02,8.1636,232580
0.95271,318.94,7.162,231460
0.94745,318.83,6.1528,230340
0.9422,318.7,5.1372,229220
0.93695,318.55,4.1164,228100
0.93171,318.37,3.0915,226980
0.92648,318.17,2.0635,225860
0.92126,317.94,1.0335,224740
0.91607,317.7,0.002519,223630
0.91089,317.43,-1.0286,222520
0.90575,317.14,-2.059,221410
0.90062,316.83,-3.0878,220310
0.89554,316.5,-4.114,219210
0.89048,316.15,-5.1369,218120
0.88547,315.78,-6.1556,217040
0.8805,315.39,-7.169,215970
0.87558,314.99,-8.1769,214900
0.87072,314.57,-9.1779,213850
0.86591,314.14,-10.173,212800
0.86118,313.69,-11.16,211780
0.85651,313.23,-12.142,210760
0.85188,312.76,-13.106,209750
0.84721,312.27,-14.056,208740
0.84252,311.77,-14.978,207720
0.8381,311.27,-15.936,206750
0.83472,310.84,-16.986,206010
0.83266,310.47,-18.155,205550
0.82966,310.03,-19.31,204900
0.81968,309.13,-19.366,202740
0.80101,307.41,-19.297,198700
0.79777,307.12,-18.314,197990
0.8686,309.42,-26.915,212980
1.0093,311.19,-40.843,242980
1.0886,309.21,-45.119,259860
1.1017,308.23,-44.2,262580
1.1006,307.8,-42.984,262310
1.1052,307.17,-42.459,263250
1.113,306.42,-42.129,264860
1.1196,305.71,-41.724,266230
1.1249,305.07,-41.28,267320
1.1298,304.46,-40.851,268310
1.1344,303.87,-40.436,269260
1.1387,303.3,-40.028,270150
1.1427,302.75,-39.623,270980
1.1465,302.23,-39.223,271750
1.15,301.72,-38.828,272480
1.1534,301.23,-38.437,273170
1.1566,300.76,-38.051,273820
1.1595,300.31,-37.668,274430
1.1624,299.87,-37.29,275010
1.1651,299.45,-36.916,275560
1.1676,299.05,-36.547,276080
1.17,298.66,-36.182,276570
1.1723,298.28,-35.821,277040
1.1745,297.92,-35.466,277480
1.1765,297.58,-35.115,277900
1.1785,297.24,-34.77,278300
1.1804,296.93,-34.431,278680
1.1821,296.62,-34.097,279040
1.1838,296.33,-33.77,279380
1.1854,296.05,-33.449,279710
1.1869,295.78,-33.135,280010
1.1883,295.53,-32.828,280310
1.1897,295.28,-32.528,280580
1.191,295.05,-32.235,280840
1.1922,294.83,-31.95,281090
1.1934,294.62,-31.673,281330
1.1945,294.42,-31.404,281550
1.1955,294.23,-31.143,281760
1.1965,294.05,-30.891,281960
1.1974,293.87,-30.647,282150
1.1983,293.71,-30.411,282320
1.1991,293.56,-30.184,282490
1.1999,293.41,-29.966,282650
1.2006,293.28,-29.757,282800
1.2013,293.15,-29.557,282940
1.2019,293.02,-29.365,283070
1.2025,292.91,-29.183,283190
1.2031,292.8,-29.009,283300
1.2036,292.7,-28.845,283410
1.2041,292.61,-28.689,283510
1.2046,292.52,-28.542,283600
1.205,292.44,-28.405,283690
1.2054,292.37,-28.278,283770
1.2057,292.29,-28.153,283840
1.2061,292.22,-28.026,283920
1.2065,292.15,-27.895,284000
1.2069,292.07,-27.76,284080
1.2073,292,-27.622,284160
1.2077,291.92,-27.48,284240
1.2081,291.84,-27.334,284320
1.2085,291.76,-27.183,284400
1.2089,291.68,-27.03,284490
1.2093,291.59,-26.872,284570
1.2098,291.51,-26.71,284660
1.2102,291.43,-26.545,284750
1.2106,291.34,-26.375,284840
1.2111,291.26,-26.202,284920
1.2115,291.17,-26.025,285010
1.212,291.09,-25.845,285100
1.2124,291,-25.66,285190
1.2128,290.91,-25.472,285280
1.2133,290.82,-25.28,285370
1.2137,290.74,-25.085,285460
1.2142,290.65,-24.886,285550
1.2146,290.56,-24.683,285650
1.2151,290.47,-24.477,285740
1.2155,290.38,-24.267,285830
1.216,290.3,-24.054,285920
1.2164,290.21,-23.838,286000
1.2168,290.12,-23.619,286090
1.2173,290.04,-23.397,286180
1.2177,289.95,-23.171,286270
1.2181,289.87,-22.943,286350
1.2186,289.78,-22.712,286440
1.219,289.7,-22.478,286530
1.2194,289.62,-22.242,286610
1.2198,289.54,-22.003,286690
1.2202,289.46,-21.762,286770
1.2206,289.38,-21.518,286850
1.221,289.3,-21.272,286930
1.2214,289.23,-21.025,287010
1.2217,289.15,-20.775,287090
1.2221,289.08,-20.524,287160
1.2225,289.01,-20.272,287230
1.2228,288.94,-20.017,287300
1.2232,288.88,-19.762,287370
1.2235,288.81,-19.506,287440
1.2238,288.75,-19.248,287510
1.2242,288.68,-18.99,287570
1.2245,288.62,-18.731,287640
1.2248,288.57,-18.471,287700
1.2251,288.51,-18.211,287760
1.2253,288.46,-17.951,287810
1.2256,288.4,-17.69,287870
1.2259,288.35,-17.43,287920
1.2261,288.31,-17.17,287970
1.2264,288.26,-16.91,288020
1.2266,288.22,-16.651,288070
1.2268,288.18,-16.393,288110
1.227,288.14,-16.135,288160
1.2273,288.1,-15.878,288200
1.2275,288.06,-15.622,288240
1.2276,288.03,-15.367,288280
1.2278,288,-15.113,288310
1.228,287.97,-14.861,288350
1.2281,287.94,-14.611,288380
1.2283,287.92,-14.361,288410
1.2284,287.89,-14.114,288440
1.2286,287.87,-13.868,288470
1.2287,287.85,-13.625,288490
1.2288,287.83,-13.383,288510
1.2289,287.82,-13.143,288540
1.229,287.8,-12.906,288560
1.2291,287.79,-12.671,288570
1.2292,287.78,-12.438,288590
1.2293,287.77,-12.207,288610
1.2293,287.76,-11.979,288620
1.2294,287.76,-11.753,288630
1.2295,287.75,-11.529,288640
1.2295,287.75,-11.309,288650
1.2295,287.75,-11.091,288660
1.2296,287.75,-10.875,288670
1.2296,287.75,-10.662,288680
1.2296,287.75,-10.452,288680
1.2297,287.75,-10.245,288680
1.2297,287.76,-10.039,288690
1.2297,287.76,-9.8365,288690
1.2297,287.77,-9.6394,288690
1.2297,287.78,-9.4447,288690
1.2297,287.78,-9.2403,288690
1.2296,287.8,-9.0197,288680
1.2296,287.81,-8.7862,288680
1.2296,287.82,-8.543,288670
1.2296,287.84,-8.2908,288670
1.2295,287.86,-8.0308,288660
1.2295,287.88,-7.7645,288640
1.2294,287.91,-7.4937,288630
1.2293,287.94,-7.2196,288610
1.2292,287.97,-6.9439,288600
1.2291,288,-6.6678,288580
1.229,288.03,-6.3929,288560
1.2289,288.07,-6.1203,288530
1.2288,288.1,-5.8512,288510
1.2286,288.14,-5.5868,288480
1.2285,288.18,-5.3281,288450
1.2283,288.23,-5.0758,288420
1.2282,288.27,-4.8307,288390
1.228,288.31,-4.5935,288360
1.2279,288.35,-4.3647,288330
1.2277,288.39,-4.1447,288300
1.2276,288.44,-3.9338,288270
1.2274,288.48,-3.7322,288230
1.2273,288.52,-3.54,288200
1.2271,288.56,-3.3572,288170
1.227,288.6,-3.1839,288140
1.2268,288.64,-3.0198,288110
1.2267,288.67,-2.8649,288080
1.2265,288.71,-2.7188,288050
1.2264,288.74,-2.5815,288030
1.2263,288.77,-2.4525,288000
1.2261,288.81,-2.3316,287980
1.226,288.84,-2.2185,287950
1.2259,288.86,-2.1128,287930
1.2258,288.89,-2.0141,287910
1.2257,288.92,-1.9221,287880
1.2256,288.94,-1.8366,287860
1.2255,288.97,-1.757,287840
1.2254,288.99,-1.6831,287830
1.2253,289.01,-1.6145,287810
1.2252,289.03,-1.5509,287790
1.2252,289.05,-1.4921,287770
1.2251,289.07,-1.4376,287760
1.225,289.08,-1.3873,287750
1.2249,289.1,-1.3408,287730
1.2249,289.11,-1.2978,287720
1.2248,289.13,-1.2582,287710
1.2248,289.14,-1.2217,287690
1.2247,289.15,-1.188,287680
1.2246,289.17,-1.157,287670
1.2246,289.18,-1.1284,287660
1.2246,289.19,-1.1022,287650
1.2245,289.2,-1.078,287640
1.2245,289.21,-1.0558,287630
1.2244,289.22,-1.0354,287630
1.2244,289.23,-1.0167,287620
1.2243,289.24,-0.99944,287610
1.2243,289.25,-0.98362,287600
1.2243,289.25,-0.96911,287590
1.2242,289.26,-0.95579,287590
1.2242,289.27,-0.94358,287580
1.2242,289.28,-0.93238,287570
1.2241,289.28,-0.92212,287570
1.2241,289.29,-0.91272,287560
1.2241,289.3,-0.90412,287560
1.2241,289.3,-0.89625,287550
1.224,289.31,-0.88907,287550
1.224,289.31,-0.88251,287540
1.224,289.32,-0.87654,287540
1.224,289.32,-0.87111,287530
1.2239,289.33,-0.8662,287530
1.2239,289.34,-0.86177,287520
1.2239,289.34,-0.85778,287520
1.2239,289.35,-0.85423,287510
1.2238,289.35,-0.85108,287510
1.2238,289.36,-0.84833,287500
1.2238,289.36,-0.84595,287500
1.2238,289.37,-0.84395,287490
1.2238,289.37,-0.84231,287490
1.2237,289.38,-0.84104,287480
1.2237,289.38,-0.84012,287480
1.2237,289.39,-0.83955,287480
1.2237,289.4,-0.8395,287470
1.2489,285.57,1.3501E-05,292750
1.2489,285.57,0.015097,292750
1.2489,285.57,0.030093,292750
1.2489,285.57,0.045028,292750
1.2489,285.57,0.059936,292750
1.2489,285.57,0.074852,292750
1.2489,285.57,0.089812,292750
1.2489,285.57,0.10485,292750
1.2489,285.57,0.12001,292750
1.2489,285.57,0.13533,292750
1.2489,285.57,0.15084,292750
1.2489,285.56,0.16659,292750
1.2489,285.56,0.18261,292750
1.2489,285.56,0.19896,292750
1.2489,285.56,0.21568,292750
1.2489,285.56,0.23281,292760
1.2489,285.55,0.2504,292760
1.2489,285.55,0.26851,292760
