"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,         334,      -9.301305439,      -6.160021448,      -7.655129502,      -3.829089896
          0,           0,         335,      -9.318170633,      -6.180347559,      -7.674229316,      -3.849134033
          0,           0,         336,      -9.335093899,       -6.20069524,      -7.693362464,      -3.869200883
          0,           0,         337,      -9.352075112,      -6.221063938,      -7.712529167,      -3.889290061
          0,           0,         338,      -9.369114409,      -6.241453064,      -7.731728838,      -3.909401095
          0,           0,         339,      -9.386211699,      -6.261862037,      -7.750962062,      -3.929533568
          0,           0,         340,      -9.403367086,       -6.28229023,      -7.770227333,      -3.949686818
          0,           0,         341,      -9.420580478,      -6.302737038,      -7.789525092,       -3.96986045
          0,           0,         342,      -9.437852089,      -6.323201812,      -7.808854651,      -3.990053888
          0,           0,         343,      -9.455181855,      -6.343683918,      -7.828216391,      -4.010266737
          0,           0,         344,      -9.472569765,      -6.364182692,      -7.847609443,      -4.030498417
          0,           0,         345,      -9.490015935,      -6.384697452,      -7.867033603,      -4.050748328
          0,           0,         346,       -9.50752029,      -6.405227516,      -7.886488781,      -4.071015953
          0,           0,         347,      -9.525083036,      -6.425772168,      -7.905974116,      -4.091300709
          0,           0,         348,      -9.542704148,      -6.446330697,      -7.925489807,      -4.111602056
          0,           0,         349,      -9.560383659,      -6.466902364,      -7.945034903,      -4.131919303
          0,           0,         350,      -9.578121548,      -6.487486436,      -7.964610052,      -4.152252045
          0,           0,         351,      -9.595918017,      -6.508082138,      -7.984214122,      -4.172599572
          0,           0,         352,      -9.613773098,      -6.528688691,      -8.003847317,      -4.192961271
          0,           0,         353,      -9.631686904,      -6.549305305,       -8.02350881,      -4.213336583
          0,           0,         354,       -9.64965936,      -6.569931184,      -8.043198805,      -4.233724834
          0,           0,         355,      -9.667690586,      -6.590565495,      -8.062916384,      -4.254125346
          0,           0,         356,      -9.685780849,      -6.611207384,      -8.082660555,      -4.274537315
          0,           0,         357,      -9.703929944,       -6.63185604,      -8.102432587,      -4.294960359
          0,           0,         358,      -9.722138076,      -6.652510576,      -8.122230888,      -4.315393695
          0,           0,         359,      -9.740405475,      -6.673170095,      -8.142055147,      -4.335836519
          0,           0,         360,      -9.758732096,      -6.693833731,      -8.161905753,      -4.356288357
          0,           0,         361,      -9.777118096,       -6.71450056,      -8.181782037,      -4.376748375
          0,           0,         362,      -9.795563586,      -6.735169661,      -8.201683049,      -4.397215865
          0,           0,         363,      -9.814068585,      -6.755840102,      -8.221609099,      -4.417690073
          0,           0,         364,      -9.832633245,      -6.776510928,      -8.241558791,      -4.438170244
          0,           0,         365,      -9.851257746,       -6.79718118,      -8.261532391,      -4.458655754
          0,           0,         366,      -9.869942332,      -6.817849857,      -8.281529535,      -4.479145631
          0,           0,         367,      -9.888686827,      -6.838516014,      -8.301549406,      -4.499639401
          0,           0,         368,       -9.90749149,      -6.859178628,       -8.32159251,      -4.520136074
          0,           0,         369,      -9.926356477,      -6.879836687,      -8.341657293,      -4.540634929
          0,           0,         370,      -9.945282124,      -6.900489156,      -8.361743456,      -4.561135181
          0,           0,         371,       -9.96426823,      -6.921135017,      -8.381851351,      -4.581635904
          0,           0,         372,      -9.983315114,       -6.94177322,       -8.40197832,      -4.602136342
          0,           0,         373,      -10.00242308,      -6.962402703,      -8.422126326,      -4.622635695
