VARIABLES = \
"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,         335,      -8.605154284,      -5.668577665,      -7.266433826,      -3.329381377
          0,           0,         336,      -8.617054891,      -5.684584076,      -7.280636701,      -3.344952462
          0,           0,         337,      -8.628989514,      -5.700626976,        -7.2948733,      -3.360556805
          0,           0,         338,      -8.640958031,      -5.716706438,      -7.309143566,      -3.376194425
          0,           0,         339,      -8.652960314,      -5.732822537,      -7.323447557,      -3.391865357
          0,           0,         340,      -8.664996254,      -5.748975349,      -7.337785171,      -3.407569632
          0,           0,         341,      -8.677065727,      -5.765164951,      -7.352156446,      -3.423307263
          0,           0,         342,       -8.68916861,      -5.781391423,      -7.366561342,       -3.43907829
          0,           0,         343,      -8.701304796,      -5.797654843,      -7.380999691,      -3.454882716
          0,           0,         344,      -8.713474162,      -5.813955297,      -7.395471644,      -3.470720598
          0,           0,         345,       -8.72567659,      -5.830292865,      -7.409977029,      -3.486591947
          0,           0,         346,      -8.737911976,      -5.846667636,      -7.424515927,      -3.502496809
          0,           0,         347,      -8.750180204,      -5.863079694,      -7.439088248,      -3.518435213
          0,           0,         348,      -8.762481158,      -5.879529131,      -7.453694008,      -3.534407191
          0,           0,         349,      -8.774814731,      -5.896016036,      -7.468333165,      -3.550412782
          0,           0,         350,      -8.787180816,      -5.912540502,      -7.483005683,      -3.566452016
          0,           0,         351,      -8.799579299,      -5.929102624,      -7.497711542,      -3.582524929
          0,           0,         352,      -8.812010065,      -5.945702498,      -7.512450786,      -3.598631572
          0,           0,         353,      -8.824473023,      -5.962340221,      -7.527223247,      -3.614771958
          0,           0,         354,      -8.836968056,      -5.979015894,      -7.542029013,      -3.630946149
          0,           0,         355,      -8.849495065,      -5.995729619,      -7.556868034,      -3.647154172
          0,           0,         356,      -8.862053936,        -6.0124815,      -7.571740329,      -3.663396088
          0,           0,         357,      -8.874644577,      -6.029271642,      -7.586645818,      -3.679671915
          0,           0,         358,      -8.887266879,      -6.046100154,      -7.601584417,      -3.695981704
          0,           0,         359,      -8.899920737,      -6.062967146,       -7.61655626,      -3.712325511
          0,           0,         360,      -8.912606045,      -6.079872733,      -7.631561413,       -3.72870341
          0,           0,         361,      -8.925322725,      -6.096817024,      -7.646599531,      -3.745115384
          0,           0,         362,      -8.938070654,      -6.113800139,      -7.661670755,      -3.761561512
          0,           0,         363,       -8.95084973,      -6.130822199,      -7.676775159,      -3.778041852
          0,           0,         364,       -8.96365987,       -6.14788332,      -7.691912583,      -3.794556435
          0,           0,         365,      -8.976500976,      -6.164983627,      -7.707083125,      -3.811105334
          0,           0,         366,      -8.989372941,      -6.182123249,      -7.722286754,      -3.827688611
          0,           0,         367,      -9.002275669,      -6.199302311,      -7.737523344,      -3.844306283
          0,           0,         368,      -9.015209073,      -6.216520944,      -7.752792924,      -3.860958422
          0,           0,         369,      -9.028173042,      -6.233779284,      -7.768095532,      -3.877645104
          0,           0,         370,      -9.041167498,      -6.251077462,      -7.783431102,      -3.894366359
          0,           0,         371,      -9.054192338,      -6.268415619,      -7.798799719,      -3.911122282
          0,           0,         372,       -9.06724749,      -6.285793894,      -7.814201259,      -3.927912917
          0,           0,         373,      -9.080332822,      -6.303212433,       -7.82963587,      -3.944738352
          0,           0,         374,      -9.093448266,       -6.32067138,      -7.845103343,      -3.961598616
          0,           0,         375,       -9.10659373,      -6.338170883,       -7.86060374,      -3.978493781
          0,           0,         376,      -9.119769107,      -6.355711098,      -7.876137242,      -3.995423944
          0,           0,         377,      -9.132974322,      -6.373292174,      -7.891703633,      -4.012389142
          0,           0,         378,      -9.146209271,      -6.390914272,      -7.907302901,      -4.029389466
          0,           0,         379,       -9.15947389,      -6.408577545,       -7.92293503,      -4.046424952
          0,           0,         380,      -9.172768054,      -6.426282165,      -7.938600124,      -4.063495733
          0,           0,         381,      -9.186091697,      -6.444028292,      -7.954298099,      -4.080601843
          0,           0,         382,      -9.199444721,      -6.461816099,      -7.970029074,      -4.097743397
          0,           0,         383,      -9.212827047,      -6.479645753,       -7.98579265,      -4.114920404
          0,           0,         384,      -9.226238577,      -6.497517428,      -8.001589237,      -4.132132984
          0,           0,         385,      -9.239679204,      -6.515431311,      -8.017418734,      -4.149381239
          0,           0,         386,      -9.253148883,      -6.533387573,      -8.033281115,       -4.16666524
          0,           0,         387,      -9.266647497,      -6.551386409,      -8.049176678,      -4.183985168
          0,           0,         388,      -9.280175007,      -6.569427992,       -8.06510496,         -4.201341
          0,           0,         389,      -9.293731256,      -6.587512529,      -8.081066533,      -4.218732919
          0,           0,         390,      -9.307316216,        -6.6056402,      -8.097060607,      -4.236160891
          0,           0,         391,      -9.320929738,      -6.623811214,      -8.113087706,      -4.253625055
          0,           0,         392,      -9.334571791,       -6.64202576,       -8.12914748,      -4.271125435
          0,           0,         393,      -9.348242265,      -6.660284041,      -8.145239883,      -4.288662166
          0,           0,         394,      -9.361941066,      -6.678586281,      -8.161365735,      -4.306235476
          0,           0,         395,      -9.375668134,      -6.696932674,      -8.177524155,      -4.323845405
          0,           0,         396,      -9.389423379,      -6.715323448,       -8.19371571,      -4.341492079
          0,           0,         397,       -9.40320671,      -6.733758805,      -8.209940076,      -4.359175526
          0,           0,         398,      -9.417018048,      -6.752238979,      -8.226197566,      -4.376895963
          0,           0,         399,      -9.430857293,      -6.770764194,      -8.242488155,      -4.394653514
          0,           0,         400,      -9.444724375,      -6.789334667,      -8.258811343,      -4.412448116
          0,           0,         401,        -9.4586192,       -6.80795063,      -8.275167344,      -4.430279921
          0,           0,         402,       -9.47254168,      -6.826612327,      -8.291556527,      -4.448149128
          0,           0,         403,      -9.486491751,      -6.845319986,      -8.307978762,      -4.466055895
          0,           0,         404,      -9.500469299,      -6.864073867,      -8.324434887,      -4.484000507
          0,           0,         405,      -9.514474302,      -6.882874189,      -8.340922903,      -4.501982759
          0,           0,         406,      -9.528506613,      -6.901721209,      -8.357444377,      -4.520002884
          0,           0,         407,      -9.542566149,      -6.920615183,      -8.373998951,      -4.538061036
          0,           0,         408,      -9.556652845,      -6.939556362,      -8.390586735,      -4.556157338
          0,           0,         409,      -9.570766609,         -6.958545,      -8.407207269,      -4.574291946
          0,           0,         410,      -9.584907362,       -6.97758136,      -8.423861112,      -4.592465008
          0,           0,         411,      -9.599075016,      -6.996665703,      -8.440548428,      -4.610676703
          0,           0,         412,       -9.61326949,        -7.0157983,      -8.457268736,      -4.628927133
          0,           0,         413,      -9.627490713,      -7.034979401,      -8.474022024,      -4.647216385
          0,           0,         414,      -9.641738589,      -7.054209292,      -8.490808753,      -4.665544779
          0,           0,         415,      -9.656013036,      -7.073488236,       -8.50762846,      -4.683912289
          0,           0,         416,      -9.670313905,      -7.092816526,       -8.52448217,      -4.702319229
          0,           0,         417,      -9.684641217,      -7.112194421,      -8.541368739,      -4.720765601
          0,           0,         418,      -9.698994834,      -7.131622203,      -8.558288722,      -4.739251738
          0,           0,         419,      -9.713374658,      -7.151100143,      -8.575242332,      -4.757777752
          0,           0,         420,      -9.727780637,       -7.17062853,      -8.592228809,      -4.776343713
          0,           0,         421,       -9.74221266,      -7.190207633,      -8.609248831,      -4.794949791
          0,           0,         422,       -9.75667064,      -7.209837746,      -8.626302559,      -4.813596266
          0,           0,         423,      -9.771154512,      -7.229519135,      -8.643389052,      -4.832283202
          0,           0,         424,      -9.785664168,      -7.249252105,      -8.660509903,       -4.85101097
          0,           0,         425,      -9.800199511,      -7.269036909,      -8.677664907,      -4.869779744
          0,           0,         426,      -9.814760525,      -7.288873829,      -8.694852892,      -4.888589707
          0,           0,         427,      -9.829347023,      -7.308763151,      -8.712075024,       -4.90744114
          0,           0,         428,      -9.843958978,      -7.328705145,      -8.729330866,      -4.926333948
          0,           0,         429,      -9.858596259,      -7.348700083,      -8.746621097,      -4.945268517
          0,           0,         430,      -9.873258848,      -7.368748163,      -8.763943352,      -4.964244519
          0,           0,         431,       -9.88794658,      -7.388849732,      -8.781300307,      -4.983262969
          0,           0,         432,      -9.902659384,      -7.409004994,      -8.798692404,      -5.002323878
          0,           0,         433,      -9.917397233,       -7.42921421,      -8.816117201,      -5.021427236
          0,           0,         434,      -9.932159924,      -7.449477624,      -8.833577534,      -5.040573509
          0,           0,         435,      -9.946947518,      -7.469795395,      -8.851069896,      -5.059762375
          0,           0,         436,       -9.96175971,      -7.490167841,       -8.86859847,      -5.078994986
          0,           0,         437,       -9.97659666,      -7.510595071,      -8.886159891,      -5.098270631
          0,           0,         438,      -9.991458057,       -7.53107736,      -8.903756334,      -5.117590243
          0,           0,         439,      -10.00634394,      -7.551614785,      -8.921386094,      -5.136953408
