Density,Momentumx,Momentumy,Energy
1.1976,297.88,12.846,282390
1.1969,298.03,12.913,282240
1.1961,298.19,12.983,282080
1.1953,298.36,13.056,281910
1.1944,298.55,13.131,281730
1.1935,298.74,13.207,281540
1.1925,298.94,13.286,281340
1.1914,299.15,13.366,281120
1.1903,299.38,13.448,280900
1.1891,299.61,13.53,280650
1.1878,299.86,13.612,280400
1.1865,300.12,13.695,280130
1.1851,300.39,13.777,279850
1.1837,300.68,13.857,279550
1.1821,300.97,13.937,279240
1.1805,301.28,14.014,278910
1.1788,301.6,14.088,278560
1.177,301.93,14.159,278200
1.1751,302.27,14.226,277820
1.1732,302.63,14.288,277420
1.1711,303,14.344,277000
1.169,303.38,14.394,276560
1.1668,303.77,14.437,276110
1.1644,304.17,14.472,275630
1.162,304.59,14.497,275130
1.1595,305.01,14.513,274610
1.1568,305.45,14.519,274080
1.1541,305.89,14.512,273520
1.1513,306.35,14.494,272930
1.1483,306.81,14.461,272330
1.1453,307.27,14.415,271710
1.1421,307.75,14.354,271060
1.1388,308.23,14.277,270390
1.1355,308.71,14.184,269690
1.132,309.2,14.073,268980
1.1284,309.69,13.945,268240
1.1247,310.18,13.798,267480
1.1209,310.67,13.633,266700
1.117,311.16,13.448,265900
1.113,311.64,13.244,265070
1.1089,312.12,13.02,264230
1.1048,312.6,12.776,263370
1.1005,313.07,12.512,262480
1.0961,313.53,12.228,261580
1.0917,313.97,11.924,260660
1.0872,314.41,11.601,259730
1.0826,314.84,11.259,258770
1.0779,315.25,10.898,257810
1.0732,315.64,10.519,256830
1.0684,316.02,10.123,255830
1.0636,316.38,9.7092,254830
1.0587,316.72,9.2796,253820
1.0538,317.05,8.8348,252790
1.0489,317.35,8.3754,251760
1.044,317.63,7.9024,250730
1.039,317.89,7.417,249690
1.034,318.13,6.9195,248650
1.0291,318.35,6.4092,247610
1.0241,318.54,5.8847,246560
1.0191,318.72,5.3455,245510
1.0141,318.87,4.7919,244460
1.0091,319,4.2238,243400
1.0041,319.11,3.6409,242360
0.9992,319.2,3.0421,241320
0.99439,319.27,2.4256,240310
0.98971,319.31,1.7883,239320
0.98524,319.34,1.1248,238370
0.98107,319.35,0.4262,237490
0.97736,319.34,-0.32156,236710
0.97435,319.33,-1.1404,236070
0.9724,319.32,-2.0614,235650
0.97203,319.31,-3.1234,235580
0.97387,319.3,-4.3631,235970
0.97851,319.28,-5.7947,236950
0.9862,319.23,-7.383,238580
0.99661,319.09,-9.0271,240770
1.0087,318.83,-10.584,243330
1.0212,318.45,-11.928,245950
1.0329,317.98,-13.004,248420
1.0435,317.45,-13.839,250640
1.053,316.89,-14.485,252620
1.0616,316.31,-14.991,254410
1.0694,315.73,-15.389,256040
1.0766,315.15,-15.699,257530
1.0832,314.58,-15.935,258900
1.0893,314.01,-16.11,260170
1.095,313.46,-16.234,261340
1.1002,312.92,-16.314,262430
1.1051,312.39,-16.359,263440
1.1097,311.88,-16.372,264390
1.114,311.38,-16.361,265270
1.118,310.91,-16.327,266090
1.1217,310.44,-16.276,266860
1.1252,310,-16.21,267580
1.1285,309.57,-16.131,268260
1.1315,309.16,-16.043,268890
1.1344,308.77,-15.946,269480
1.1372,308.39,-15.842,270040
1.1397,308.03,-15.734,270560
1.1421,307.68,-15.623,271060
1.1444,307.36,-15.508,271520
1.1465,307.04,-15.393,271950
1.1485,306.74,-15.276,272360
1.1503,306.46,-15.161,272740
1.1521,306.19,-15.045,273100
1.1537,305.93,-14.932,273440
1.1553,305.69,-14.82,273760
1.1567,305.46,-14.711,274050
1.1581,305.24,-14.605,274330
1.1593,305.03,-14.502,274590
1.1605,304.84,-14.403,274830
1.1616,304.66,-14.307,275060
1.1627,304.49,-14.215,275270
1.1636,304.33,-14.128,275470
1.1645,304.18,-14.044,275650
1.1654,304.04,-13.966,275820
1.1661,303.91,-13.891,275970
1.1668,303.79,-13.821,276120
1.1675,303.68,-13.756,276250
1.1681,303.58,-13.696,276370
1.1686,303.48,-13.641,276480
1.1691,303.4,-13.589,276580
1.1696,303.31,-13.536,276680
1.1701,303.22,-13.48,276780
1.1706,303.13,-13.423,276890
1.1712,303.04,-13.363,277000
1.1717,302.94,-13.301,277120
1.1723,302.84,-13.236,277230
1.1729,302.74,-13.169,277350
1.1735,302.63,-13.1,277470
1.1741,302.52,-13.028,277600
1.1747,302.41,-12.954,277720
1.1753,302.3,-12.877,277850
1.176,302.18,-12.798,277980
1.1766,302.07,-12.716,278110
1.1773,301.95,-12.632,278250
1.1779,301.83,-12.546,278380
1.1786,301.7,-12.457,278520
1.1793,301.58,-12.366,278660
1.18,301.45,-12.272,278800
1.1807,301.32,-12.176,278940
1.1814,301.19,-12.078,279080
1.1821,301.06,-11.977,279220
1.1828,300.93,-11.874,279370
1.1835,300.8,-11.769,279510
1.1842,300.66,-11.662,279660
1.1849,300.53,-11.552,279800
1.1856,300.39,-11.441,279950
1.1863,300.25,-11.327,280100
1.1871,300.11,-11.211,280240
1.1878,299.98,-11.094,280390
1.1885,299.84,-10.975,280530
1.1892,299.7,-10.854,280680
1.1899,299.56,-10.731,280820
1.1906,299.42,-10.606,280970
1.1913,299.28,-10.48,281110
1.192,299.14,-10.353,281250
1.1927,299,-10.224,281400
1.1934,298.86,-10.094,281540
1.1941,298.72,-9.9622,281680
1.1948,298.59,-9.8297,281810
1.1955,298.45,-9.6961,281950
1.1961,298.31,-9.5615,282090
1.1968,298.18,-9.4261,282220
1.1975,298.05,-9.29,282360
1.1981,297.91,-9.1531,282490
1.1988,297.78,-9.0157,282620
1.1994,297.65,-8.8778,282750
1.2,297.52,-8.7395,282870
1.2006,297.39,-8.6009,283000
1.2012,297.26,-8.462,283120
1.2018,297.14,-8.323,283240
1.2024,297.01,-8.1839,283360
1.203,296.89,-8.0449,283480
1.2036,296.77,-7.906,283590
1.2041,296.65,-7.7673,283710
1.2047,296.53,-7.6289,283820
1.2052,296.42,-7.4908,283930
1.2057,296.3,-7.3531,284040
1.2063,296.19,-7.2159,284140
1.2068,296.08,-7.0792,284250
1.2073,295.97,-6.9433,284350
1.2078,295.86,-6.808,284450
1.2083,295.76,-6.6726,284550
1.2087,295.65,-6.5403,284640
1.2092,295.55,-6.4076,284740
1.2097,295.44,-6.2621,284840
1.2102,295.32,-6.1016,284950
1.2108,295.19,-5.929,285060
1.2114,295.06,-5.7453,285190
1.212,294.92,-5.5517,285310
1.2127,294.78,-5.3497,285440
1.2133,294.63,-5.141,285570
1.214,294.48,-4.9272,285700
1.2146,294.34,-4.7101,285830
1.2152,294.19,-4.4912,285960
1.2159,294.05,-4.2725,286090
1.2165,293.91,-4.0553,286210
1.2171,293.78,-3.8414,286330
1.2176,293.65,-3.632,286440
1.2181,293.52,-3.4284,286550
1.2187,293.4,-3.2317,286650
1.2191,293.29,-3.0428,286750
1.2196,293.18,-2.8624,286840
1.22,293.08,-2.6911,286920
1.2204,292.99,-2.5292,287000
1.2208,292.9,-2.3769,287080
1.2211,292.82,-2.2343,287150
1.2214,292.75,-2.1014,287210
1.2217,292.68,-1.978,287270
1.222,292.61,-1.8639,287320
1.2222,292.55,-1.7586,287370
1.2225,292.5,-1.6619,287420
1.2227,292.45,-1.5732,287460
1.2229,292.4,-1.4922,287500
1.223,292.36,-1.4183,287540
1.2232,292.32,-1.3512,287570
1.2234,292.28,-1.2902,287600
1.2235,292.25,-1.235,287630
1.2236,292.21,-1.1852,287650
1.2237,292.18,-1.1401,287680
1.2239,292.16,-1.0996,287700
1.224,292.13,-1.063,287720
1.2241,292.11,-1.0302,287740
1.2241,292.09,-1.0008,287760
1.2242,292.07,-0.97438,287780
1.2243,292.05,-0.95073,287790
1.2244,292.03,-0.92956,287810
1.2244,292.01,-0.91063,287820
1.2245,292,-0.89371,287830
1.2246,291.98,-0.8786,287840
1.2246,291.97,-0.86512,287860
1.2247,291.96,-0.85311,287870
1.2247,291.94,-0.84241,287880
1.2248,291.93,-0.8329,287890
1.2248,291.92,-0.82446,287900
1.2249,291.91,-0.81699,287910
1.2249,291.9,-0.8104,287910
1.225,291.89,-0.80461,287920
1.225,291.88,-0.79956,287930
1.225,291.87,-0.7952,287940
1.2251,291.86,-0.79147,287950
1.2251,291.85,-0.78836,287960
1.2252,291.84,-0.78582,287960
1.2252,291.83,-0.78385,287970
1.2252,291.82,-0.78245,287980
1.2253,291.81,-0.78154,287990
1.2253,291.8,-0.78143,288000
1.2467,286.17,2.2039E-05,292310
1.2467,286.17,0.019565,292310
1.2467,286.17,0.038974,292310
1.2467,286.17,0.05831,292310
1.2467,286.18,0.077652,292310
1.2467,286.18,0.097078,292310
1.2467,286.18,0.11667,292310
1.2467,286.18,0.13652,292310
1.2467,286.18,0.15671,292310
1.2467,286.18,0.17734,292310
1.2467,286.19,0.19849,292300
1.2467,286.19,0.22027,292300
1.2467,286.19,0.24279,292300
1.2467,286.2,0.26616,292300
1.2466,286.2,0.29049,292290
1.2466,286.2,0.31591,292290
1.2466,286.21,0.34255,292290
1.2466,286.22,0.37056,292280
1.2466,286.22,0.40009,292280
1.2465,286.23,0.4313,292270
1.2465,286.24,0.46436,292270
1.2465,286.25,0.49948,292260
1.2464,286.26,0.53685,292250
1.2464,286.27,0.57669,292240
1.2463,286.28,0.61925,292230
1.2463,286.3,0.66478,292220
1.2462,286.31,0.71357,292210
1.2462,286.33,0.76591,292200
1.2461,286.35,0.82213,292180
1.246,286.37,0.88256,292170
1.2459,286.4,0.94758,292150
1.2458,286.42,1.0176,292130
1.2457,286.46,1.0929,292110
1.2456,286.49,1.174,292080
1.2454,286.53,1.2613,292050
1.2453,286.57,1.3552,292020
1.2451,286.61,1.4561,291990
1.2449,286.66,1.5644,291950
1.2447,286.72,1.6805,291910
1.2445,286.78,1.8045,291870
1.2443,286.85,1.9368,291820
1.244,286.92,2.0775,291770
1.2437,286.99,2.2266,291710
1.2434,287.08,2.3842,291650
1.2431,287.17,2.5499,291580
1.2427,287.26,2.7234,291510
1.2423,287.37,2.9042,291430
1.2419,287.48,3.0916,291350
1.2415,287.59,3.2848,291260
1.241,287.71,3.4828,291170
1.2406,287.84,3.6844,291070
1.2401,287.97,3.8883,290970
1.2396,288.1,4.0932,290870
1.2391,288.24,4.2975,290770
1.2385,288.37,4.4997,290660
1.238,288.51,4.6983,290550
1.2375,288.65,4.8917,290450
1.2369,288.78,5.0785,290340
1.2364,288.92,5.2572,290240
1.2359,289.04,5.4263,290140
1.2355,289.16,5.5854,290040
1.235,289.28,5.733,289950
1.2346,289.39,5.8651,289870
1.2342,289.48,5.9875,289790
1.2338,289.58,6.1101,289710
1.2334,289.68,6.2336,289630
1.233,289.79,6.3572,289550
1.2326,289.89,6.4812,289460
1.2322,290,6.6056,289380
1.2317,290.11,6.7302,289290
1.2313,290.22,6.8549,289200
1.2308,290.33,6.9798,289110
1.2304,290.44,7.1047,289020
1.2299,290.56,7.2296,288930
1.2294,290.67,7.3544,288830
1.229,290.79,7.4789,288730
1.2285,290.91,7.6033,288640
1.228,291.03,7.7272,288540
1.2275,291.15,7.8508,288440
1.227,291.28,7.9739,288330
1.2265,291.4,8.0963,288230
1.226,291.53,8.2182,288130
1.2254,291.65,8.3392,288020
1.2249,291.78,8.4595,287910
1.2244,291.91,8.5789,287810
1.2238,292.04,8.6972,287700
1.2233,292.17,8.8146,287590
1.2227,292.3,8.9308,287470
1.2222,292.43,9.0457,287360
1.2216,292.57,9.1594,287250
1.2211,292.7,9.2718,287140
1.2205,292.83,9.3827,287020
1.2199,292.97,9.4921,286910
1.2194,293.1,9.6,286790
1.2188,293.23,9.7063,286680
1.2182,293.37,9.8109,286560
1.2176,293.5,9.9137,286440
1.2171,293.63,10.015,286330
1.2165,293.76,10.114,286210
1.2159,293.9,10.211,286090
1.2153,294.03,10.307,285980
1.2148,294.16,10.4,285860
1.2142,294.29,10.492,285750
1.2136,294.42,10.581,285630
1.2131,294.55,10.669,285520
1.2125,294.67,10.754,285400
1.2119,294.8,10.838,285290
1.2114,294.92,10.919,285180
1.2108,295.04,10.998,285070
1.2103,295.17,11.075,284960
1.2098,295.29,11.15,284850
1.2092,295.4,11.222,284740
1.2087,295.52,11.293,284640
1.2082,295.63,11.362,284530
1.2077,295.75,11.428,284430
1.2072,295.86,11.492,284330
1.2067,295.96,11.554,284230
1.2062,296.07,11.615,284130
1.2057,296.17,11.673,284030
1.2053,296.27,11.729,283940
1.2048,296.37,11.783,283840
1.2043,296.47,11.835,283750
1.2039,296.56,11.885,283660
1.2035,296.66,11.933,283580
1.2031,296.74,11.98,283490
1.2027,296.83,12.024,283410
1.2023,296.91,12.067,283330
1.2019,297,12.108,283260
1.2015,297.07,12.147,283180
1.2011,297.16,12.187,283100
1.2007,297.24,12.23,283020
1.2003,297.34,12.277,282930
1.1998,297.45,12.327,282820
1.1992,297.56,12.381,282710
1.1986,297.68,12.437,282590
1.198,297.82,12.497,282470
1.1973,297.96,12.56,282330
1.1966,298.11,12.625,282180
1.1958,298.27,12.693,282020
1.195,298.44,12.764,281850
1.1941,298.62,12.836,281680
1.1932,298.81,12.911,281480
1.1922,299.01,12.987,281280
1.1911,299.22,13.065,281070
1.19,299.45,13.144,280840
1.1888,299.68,13.224,280600
1.1876,299.93,13.304,280350
1.1863,300.18,13.384,280080
1.1849,300.45,13.464,279800
1.1834,300.73,13.543,279500
1.1819,301.03,13.62,279190
1.1803,301.33,13.695,278860
1.1786,301.65,13.767,278520
1.1768,301.98,13.836,278160
1.175,302.32,13.901,277780
1.173,302.68,13.961,277380
1.171,303.04,14.016,276970
1.1689,303.42,14.065,276530
1.1666,303.81,14.106,276080
1.1643,304.21,14.14,275610
1.1619,304.62,14.165,275110
1.1594,305.04,14.181,274600
1.1568,305.47,14.186,274070
1.1541,305.91,14.18,273510
1.1512,306.36,14.162,272930
1.1483,306.82,14.131,272330
1.1453,307.29,14.086,271710
1.1422,307.76,14.027,271070
1.1389,308.23,13.952,270400
1.1356,308.71,13.861,269710
1.1321,309.2,13.754,269000
1.1285,309.68,13.629,268270
1.1249,310.17,13.487,267520
1.1211,310.66,13.326,266740
1.1172,311.14,13.147,265950
1.1133,311.63,12.948,265130
1.1092,312.1,12.73,264290
1.1051,312.58,12.493,263430
1.1008,313.04,12.236,262550
1.0965,313.5,11.96,261660
1.0921,313.95,11.664,260740
1.0876,314.38,11.35,259810
1.083,314.8,11.017,258870
1.0784,315.21,10.665,257910
1.0737,315.61,10.296,256930
1.069,315.98,9.9099,255950
1.0642,316.35,9.507,254950
1.0593,316.69,9.0884,253940
1.0545,317.01,8.6547,252920
1.0496,317.31,8.2068,251900
1.0447,317.6,7.7455,250870
1.0397,317.86,7.2718,249840
1.0348,318.1,6.7864,248810
1.0298,318.32,6.2882,247770
1.0249,318.52,5.7761,246730
1.0199,318.69,5.2493,245680
1.0149,318.85,4.7082,244640
1.01,318.98,4.1526,243590
1.005,319.1,3.5821,242560
1.0002,319.19,2.9955,241530
0.99542,319.25,2.3907,240530
0.9908,319.3,1.7644,239550
0.98641,319.33,1.1106,238620
0.98234,319.35,0.42014,237760
0.97876,319.35,-0.32199,237000
0.97593,319.34,-1.1381,236400
0.97422,319.33,-2.0592,236040
0.97416,319.32,-3.1218,236030
0.97633,319.31,-4.3573,236490
0.98126,319.29,-5.7717,237530
0.98909,319.22,-7.3216,239190
0.9994,319.06,-8.9049,241360
1.0112,318.79,-10.388,243840
1.0232,318.4,-11.661,246370
1.0345,317.93,-12.684,248740
1.0447,317.4,-13.483,250880
1.0539,316.85,-14.108,252810
1.0623,316.28,-14.601,254550
1.0699,315.71,-14.99,256150
1.077,315.14,-15.294,257610
1.0835,314.57,-15.527,258960
1.0895,314.01,-15.701,260210
1.0951,313.47,-15.824,261360
1.1003,312.93,-15.906,262440
1.1051,312.41,-15.953,263440
1.1096,311.91,-15.969,264370
1.1138,311.42,-15.961,265240
1.1178,310.94,-15.931,266060
1.1215,310.49,-15.884,266820
1.125,310.05,-15.821,267540
1.1282,309.62,-15.747,268210
1.1313,309.22,-15.663,268840
1.1342,308.83,-15.57,269430
1.1369,308.45,-15.471,269980
1.1394,308.09,-15.367,270500
1.1418,307.75,-15.26,270990
1.144,307.42,-15.15,271450
1.1461,307.11,-15.038,271880
1.1481,306.81,-14.926,272290
1.15,306.53,-14.814,272670
1.1517,306.26,-14.703,273030
1.1533,306.01,-14.593,273360
1.1549,305.77,-14.486,273680
1.1563,305.54,-14.38,273970
1.1577,305.32,-14.277,274250
1.1589,305.11,-14.178,274510
1.1601,304.92,-14.081,274750
1.1612,304.74,-13.988,274970
1.1623,304.57,-13.899,275180
1.1632,304.41,-13.814,275380
1.1641,304.26,-13.734,275560
1.1649,304.12,-13.657,275730
1.1657,303.99,-13.585,275890
1.1664,303.88,-13.517,276030
1.167,303.77,-13.454,276160
1.1676,303.66,-13.395,276280
1.1682,303.57,-13.342,276390
1.1687,303.49,-13.291,276490
1.1692,303.4,-13.24,276590
1.1697,303.31,-13.186,276700
1.1702,303.22,-13.13,276800
1.1707,303.13,-13.072,276920
1.1713,303.03,-13.012,277030
1.1719,302.93,-12.949,277140
1.1724,302.83,-12.884,277260
1.173,302.72,-12.816,277380
1.1736,302.61,-12.747,277510
1.1743,302.5,-12.674,277630
1.1749,302.39,-12.6,277760
1.1755,302.28,-12.523,277890
1.1762,302.16,-12.444,278020
1.1768,302.04,-12.362,278160
1.1775,301.92,-12.278,278290
1.1782,301.8,-12.192,278430
1.1788,301.67,-12.103,278570
1.1795,301.55,-12.012,278710
1.1802,301.42,-11.918,278850
1.1809,301.29,-11.823,278990
1.1816,301.16,-11.725,279140
1.1823,301.02,-11.625,279280
1.183,300.89,-11.522,279420
1.1838,300.76,-11.418,279570
1.1845,300.62,-11.311,279720
1.1852,300.48,-11.203,279860
1.1859,300.35,-11.092,280010
1.1866,300.21,-10.98,280150
1.1873,300.07,-10.865,280300
1.1881,299.93,-10.749,280450
1.1888,299.79,-10.631,280590
1.1895,299.65,-10.511,280740
1.1902,299.51,-10.39,280880
1.1909,299.37,-10.267,281020
1.1916,299.23,-10.143,281170
1.1923,299.09,-10.017,281310
1.193,298.96,-9.8905,281450
1.1937,298.82,-9.7624,281590
1.1944,298.68,-9.6332,281730
1.1951,298.54,-9.503,281870
1.1957,298.41,-9.3718,282010
1.1964,298.27,-9.2398,282140
1.1971,298.14,-9.107,282270
1.1977,298,-8.9735,282410
1.1984,297.87,-8.8394,282540
1.199,297.74,-8.7049,282670
1.1996,297.61,-8.5699,282790
1.2002,297.48,-8.4346,282920
1.2008,297.35,-8.2991,283040
1.2014,297.22,-8.1634,283160
1.202,297.1,-8.0277,283280
1.2026,296.98,-7.892,283400
1.2032,296.85,-7.7563,283520
1.2038,296.73,-7.6209,283630
1.2043,296.62,-7.4856,283750
1.2049,296.5,-7.3507,283860
1.2054,296.38,-7.2162,283970
1.2059,296.27,-7.0822,284070
1.2064,296.16,-6.9486,284180
1.207,296.05,-6.8157,284280
1.2074,295.94,-6.6835,284380
1.2079,295.83,-6.5511,284480
1.2084,295.73,-6.4218,284580
1.2089,295.62,-6.292,284670
1.2094,295.51,-6.1497,284770
1.2099,295.39,-5.9927,284890
1.2105,295.26,-5.8239,285000
1.2111,295.13,-5.6441,285130
1.2118,294.99,-5.4546,285250
1.2124,294.84,-5.2569,285390
1.2131,294.69,-5.0525,285520
1.2137,294.54,-4.8431,285650
1.2144,294.4,-4.6304,285780
1.215,294.25,-4.416,285910
1.2156,294.1,-4.2015,286040
1.2163,293.96,-3.9887,286160
1.2169,293.83,-3.7788,286280
1.2174,293.69,-3.5734,286400
1.218,293.57,-3.3737,286510
1.2185,293.44,-3.1806,286610
1.219,293.33,-2.9952,286710
1.2194,293.22,-2.818,286810
1.2199,293.12,-2.6497,286890
1.2203,293.02,-2.4906,286980
1.2206,292.93,-2.341,287050
1.221,292.85,-2.2008,287120
1.2213,292.77,-2.0702,287190
1.2216,292.7,-1.9488,287250
1.2219,292.64,-1.8365,287300
1.2221,292.58,-1.733,287350
1.2224,292.52,-1.6378,287400
1.2226,292.47,-1.5506,287450
1.2228,292.42,-1.4709,287490
1.223,292.37,-1.3982,287520
1.2231,292.33,-1.3321,287560
1.2233,292.29,-1.2721,287590
1.2234,292.26,-1.2177,287620
1.2236,292.23,-1.1686,287640
1.2237,292.2,-1.1243,287670
1.2238,292.17,-1.0843,287690
1.2239,292.14,-1.0484,287710
1.224,292.12,-1.0161,287730
1.2241,292.1,-0.98706,287750
1.2242,292.08,-0.96105,287770
1.2243,292.06,-0.93775,287780
1.2243,292.04,-0.9169,287800
1.2244,292.02,-0.89825,287810
1.2245,292.01,-0.88158,287830
1.2245,291.99,-0.8667,287840
1.2246,291.98,-0.85342,287850
1.2247,291.96,-0.84158,287860
1.2247,291.95,-0.83104,287870
1.2248,291.94,-0.82167,287880
1.2248,291.92,-0.81336,287890
1.2249,291.91,-0.806,287900
1.2249,291.9,-0.7995,287910
1.2249,291.89,-0.7938,287920
1.225,291.88,-0.78882,287930
1.225,291.87,-0.78452,287940
1.2251,291.86,-0.78086,287950
1.2251,291.85,-0.77779,287950
1.2252,291.84,-0.77529,287960
1.2252,291.83,-0.77335,287970
1.2252,291.82,-0.77197,287980
1.2253,291.81,-0.77107,287990
1.2253,291.8,-0.77096,288000
1.2467,286.18,2.173E-05,292300
1.2467,286.18,0.0193,292300
1.2467,286.18,0.038446,292300
1.2467,286.19,0.057521,292300
1.2467,286.19,0.0766,292300
1.2467,286.19,0.095764,292300
1.2467,286.19,0.11509,292300
1.2467,286.19,0.13467,292300
1.2467,286.19,0.15459,292300
1.2467,286.19,0.17493,292300
1.2466,286.2,0.1958,292300
1.2466,286.2,0.21728,292290
1.2466,286.2,0.23949,292290
1.2466,286.21,0.26254,292290
1.2466,286.21,0.28653,292280
1.2466,286.22,0.3116,292280
1.2466,286.22,0.33788,292280
1.2465,286.23,0.3655,292270
1.2465,286.23,0.39462,292270
1.2465,286.24,0.42539,292260
1.2465,286.25,0.45799,292260
1.2464,286.26,0.49262,292250
1.2464,286.27,0.52946,292240
1.2463,286.28,0.56873,292230
1.2463,286.3,0.61069,292220
1.2462,286.31,0.65557,292210
1.2462,286.33,0.70365,292200
1.2461,286.35,0.75523,292190
1.246,286.37,0.81062,292170
1.2459,286.39,0.87017,292150
1.2459,286.42,0.93422,292140
1.2457,286.44,1.0032,292120
1.2456,286.48,1.0774,292090
1.2455,286.51,1.1572,292070
1.2454,286.55,1.2432,292040
1.2452,286.59,1.3356,292010
1.245,286.64,1.4349,291970
1.2448,286.69,1.5415,291930
1.2446,286.75,1.6556,291890
1.2444,286.81,1.7776,291850
1.2442,286.88,1.9077,291800
1.2439,286.95,2.046,291740
1.2436,287.03,2.1926,291680
1.2433,287.12,2.3474,291620
1.2429,287.21,2.5101,291550
1.2426,287.31,2.6805,291480
1.2422,287.41,2.8579,291400
1.2418,287.52,3.0419,291310
1.2413,287.64,3.2314,291220
1.2409,287.76,3.4255,291130
1.2404,287.89,3.6231,291030
1.2399,288.02,3.823,290930
1.2394,288.16,4.0237,290830
1.2388,288.29,4.2237,290720
1.2383,288.43,4.4217,290610
1.2378,288.57,4.6161,290510
1.2372,288.71,4.8053,290400
1.2367,288.85,4.988,290290
1.2362,288.98,5.1628,290190
1.2357,289.11,5.3281,290080
1.2352,289.24,5.4836,289990
1.2347,289.35,5.6279,289900
1.2343,289.46,5.7569,289810
1.2339,289.56,5.8765,289730
1.2335,289.66,5.9963,289650
1.2331,289.76,6.1169,289570
1.2327,289.87,6.2375,289490
1.2323,289.97,6.3586,289400
1.2319,290.08,6.48,289320
1.2314,290.19,6.6016,289230
1.231,290.3,6.7233,289140
1.2305,290.41,6.8451,289050
1.2301,290.52,6.967,288960
1.2296,290.64,7.0888,288860
1.2291,290.76,7.2105,288770
1.2287,290.88,7.3319,288670
1.2282,291,7.4531,288570
1.2277,291.12,7.574,288470
1.2272,291.24,7.6944,288370
1.2267,291.36,7.8143,288270
1.2261,291.49,7.9337,288160
1.2256,291.61,8.0524,288060
1.2251,291.74,8.1703,287950
1.2246,291.87,8.2875,287840
1.224,292,8.4037,287740
1.2235,292.13,8.519,287630
1.2229,292.26,8.6332,287520
1.2224,292.39,8.7463,287400
1.2218,292.52,8.8583,287290
1.2213,292.66,8.9689,287180
1.2207,292.79,9.0783,287070
1.2201,292.92,9.1862,286950
1.2196,293.06,9.2927,286840
1.219,293.19,9.3977,286720
1.2184,293.32,9.5011,286610
1.2179,293.46,9.6028,286490
1.2173,293.59,9.7029,286370
1.2167,293.72,9.8012,286260
1.2161,293.85,9.8977,286140
1.2156,293.99,9.9924,286020
1.215,294.12,10.085,285910
1.2144,294.25,10.176,285790
1.2138,294.38,10.265,285680
1.2133,294.51,10.352,285560
1.2127,294.63,10.437,285450
1.2122,294.76,10.52,285330
1.2116,294.89,10.601,285220
1.211,295.01,10.68,285110
1.2105,295.13,10.757,285000
1.21,295.25,10.832,284890
1.2094,295.37,10.905,284780
1.2089,295.49,10.975,284670
1.2084,295.61,11.044,284570
1.2078,295.72,11.111,284460
1.2073,295.83,11.175,284360
1.2068,295.94,11.238,284260
1.2063,296.05,11.298,284160
1.2059,296.15,11.356,284060
1.2054,296.26,11.413,283960
1.2049,296.36,11.467,283870
1.2045,296.46,11.52,283780
1.204,296.55,11.57,283690
1.2036,296.65,11.619,283600
1.2032,296.74,11.666,283510
1.2028,296.83,11.711,283430
1.2024,296.91,11.754,283350
1.202,296.99,11.796,283270
1.2016,297.08,11.835,283190
1.2012,297.15,11.873,283120
1.2008,297.23,11.912,283040
1.2004,297.32,11.954,282960
1.2,297.42,12,282860
1.1995,297.52,12.049,282760
1.1989,297.64,12.101,282650
1.1983,297.76,12.156,282530
1.1977,297.89,12.214,282400
1.197,298.03,12.274,282270
1.1963,298.18,12.338,282120
1.1955,298.34,12.404,281960
1.1947,298.51,12.473,281800
1.1938,298.69,12.543,281620
1.1929,298.88,12.616,281430
1.1919,299.08,12.69,281230
1.1909,299.29,12.766,281010
1.1897,299.51,12.843,280790
1.1886,299.75,12.92,280550
1.1873,299.99,12.998,280300
1.186,300.25,13.076,280030
1.1847,300.51,13.153,279750
1.1832,300.79,13.229,279460
1.1817,301.08,13.304,279150
1.1801,301.39,13.377,278820
1.1784,301.7,13.447,278480
1.1766,302.03,13.514,278120
1.1748,302.37,13.578,277740
1.1729,302.72,13.636,277350
1.1708,303.08,13.69,276940
1.1687,303.46,13.737,276510
1.1665,303.84,13.777,276060
1.1642,304.24,13.81,275590
1.1618,304.65,13.835,275100
1.1593,305.07,13.85,274590
1.1567,305.5,13.855,274060
1.154,305.93,13.849,273500
1.1512,306.38,13.832,272930
1.1483,306.83,13.802,272330
1.1453,307.3,13.758,271720
1.1422,307.76,13.701,271080
1.139,308.24,13.629,270420
1.1357,308.71,13.541,269730
1.1322,309.2,13.436,269030
1.1287,309.68,13.315,268300
1.1251,310.16,13.177,267550
1.1213,310.65,13.021,266780
1.1175,311.13,12.846,265990
1.1135,311.61,12.653,265180
1.1095,312.08,12.442,264350
1.1054,312.55,12.211,263490
1.1012,313.02,11.961,262620
1.0969,313.47,11.692,261730
1.0925,313.92,11.405,260830
1.088,314.35,11.099,259900
1.0835,314.77,10.775,258960
1.0789,315.18,10.433,258010
1.0742,315.57,10.073,257040
1.0695,315.95,9.697,256060
1.0647,316.31,9.3046,255060
1.0599,316.65,8.8967,254060
1.0551,316.98,8.4741,253050
1.0502,317.28,8.0375,252040
1.0453,317.57,7.5877,251010
1.0404,317.83,7.1258,249990
1.0355,318.07,6.6522,248960
1.0306,318.29,6.1661,247930
1.0257,318.49,5.6662,246890
1.0207,318.67,5.1517,245860
1.0158,318.83,4.623,244820
1.0109,318.96,4.0799,243780
1.006,319.08,3.5216,242750
1.0012,319.17,2.947,241740
