Density,Momentum_x,Momentum_y,Energy
1.1645,303.95,-18.2,275630
1.1663,303.64,-17.994,276010
1.1679,303.36,-17.8,276340
1.1694,303.11,-17.62,276640
1.1707,302.89,-17.454,276910
1.1719,302.68,-17.302,277150
1.1729,302.5,-17.164,277360
1.1738,302.35,-17.042,277540
1.1746,302.21,-16.934,277710
1.1754,302.08,-16.825,277860
1.1761,301.94,-16.71,278020
1.177,301.79,-16.588,278190
1.1778,301.63,-16.459,278360
1.1787,301.47,-16.323,278540
1.1796,301.31,-16.179,278730
1.1806,301.14,-16.029,278920
1.1815,300.96,-15.872,279110
1.1825,300.78,-15.707,279310
1.1835,300.6,-15.536,279520
1.1845,300.41,-15.357,279720
1.1855,300.22,-15.171,279930
1.1866,300.02,-14.979,280140
1.1876,299.83,-14.78,280350
1.1887,299.63,-14.575,280570
1.1897,299.42,-14.363,280780
1.1908,299.22,-14.145,281000
1.1918,299.01,-13.922,281210
1.1929,298.81,-13.693,281420
1.1939,298.6,-13.458,281640
1.195,298.4,-13.219,281850
1.196,298.19,-12.976,282060
1.197,297.99,-12.728,282260
1.198,297.79,-12.477,282470
1.199,297.59,-12.222,282670
1.2,297.39,-11.964,282870
1.2009,297.19,-11.704,283060
1.2019,297,-11.441,283250
1.2028,296.81,-11.177,283440
1.2037,296.62,-10.912,283620
1.2046,296.44,-10.645,283800
1.2054,296.26,-10.379,283970
1.2063,296.08,-10.112,284140
1.2071,295.91,-9.8453,284300
1.2079,295.75,-9.5796,284460
1.2086,295.58,-9.3149,284620
1.2094,295.42,-9.0516,284770
1.2101,295.27,-8.7901,284910
1.2108,295.12,-8.5304,285050
1.2114,294.98,-8.2738,285180
1.2121,294.83,-8.0173,285310
1.2127,294.7,-7.7699,285440
1.2133,294.56,-7.5151,285570
1.214,294.41,-7.2236,285700
1.2147,294.25,-6.8981,285850
1.2155,294.08,-6.5443,286010
1.2163,293.9,-6.1685,286170
1.2171,293.72,-5.7779,286330
1.2178,293.54,-5.3796,286480
1.2186,293.37,-4.981,286630
1.2193,293.21,-4.5887,286780
1.2199,293.06,-4.2089,286910
1.2205,292.92,-3.8465,287030
1.2211,292.79,-3.5056,287140
1.2216,292.68,-3.1889,287240
1.222,292.57,-2.8982,287330
1.2224,292.48,-2.6342,287410
1.2227,292.4,-2.3967,287470
1.223,292.33,-2.185,287530
1.2233,292.27,-1.9976,287590
1.2235,292.21,-1.833,287630
1.2237,292.16,-1.6892,287670
1.2239,292.12,-1.5644,287710
1.2241,292.08,-1.4565,287740
1.2242,292.05,-1.3637,287770
1.2243,292.02,-1.2842,287790
1.2244,292,-1.2162,287810
1.2245,291.97,-1.1583,287830
1.2246,291.95,-1.1091,287850
1.2247,291.93,-1.0674,287860
1.2247,291.92,-1.0322,287880
1.2248,291.9,-1.0024,287890
1.2249,291.89,-0.97724,287900
1.2249,291.88,-0.95609,287910
1.225,291.86,-0.93833,287920
1.225,291.85,-0.92346,287930
1.225,291.84,-0.91109,287940
1.2251,291.83,-0.90087,287950
1.2251,291.82,-0.89254,287950
1.2252,291.81,-0.88592,287960
1.2252,291.81,-0.88084,287970
1.2252,291.8,-0.87726,287980
1.2253,291.79,-0.87495,287980
1.2253,291.78,-0.87467,287990
1.2472,286.05,5.0003E-05,292410
1.2472,286.05,0.032683,292410
1.2472,286.05,0.065071,292400
1.2472,286.05,0.097481,292400
1.2472,286.05,0.13022,292400
1.2472,286.05,0.1636,292400
1.2472,286.05,0.19797,292400
1.2472,286.05,0.23369,292400
1.2471,286.06,0.27114,292400
1.2471,286.06,0.31075,292390
1.2471,286.06,0.35296,292390
1.2471,286.07,0.39829,292390
1.2471,286.08,0.4473,292380
1.2471,286.08,0.50059,292380
1.247,286.09,0.55886,292370
1.247,286.1,0.62291,292360
1.2469,286.11,0.69361,292360
1.2469,286.13,0.77195,292350
1.2468,286.14,0.85907,292330
1.2468,286.16,0.95622,292320
1.2467,286.19,1.0648,292300
1.2466,286.21,1.1863,292280
1.2465,286.25,1.3224,292260
1.2463,286.28,1.4748,292230
1.2462,286.33,1.6452,292200
1.246,286.38,1.8353,292160
1.2457,286.44,2.0467,292110
1.2455,286.51,2.2805,292060
1.2452,286.59,2.5374,292000
1.2448,286.68,2.8177,291930
1.2445,286.79,3.1206,291860
1.244,286.9,3.4446,291770
1.2435,287.03,3.787,291670
1.243,287.17,4.1443,291560
1.2424,287.32,4.5117,291450
1.2418,287.48,4.8836,291330
1.2412,287.65,5.2539,291200
1.2405,287.82,5.616,291060
1.2399,287.99,5.9636,290930
1.2392,288.15,6.2894,290800
1.2386,288.31,6.5908,290680
1.238,288.46,6.8548,290560
1.2375,288.59,7.089,290460
1.237,288.72,7.3209,290360
1.2365,288.85,7.5544,290250
1.2359,288.99,7.7895,290130
1.2353,289.14,8.0261,290020
1.2347,289.29,8.2639,289900
1.2341,289.45,8.5026,289770
1.2335,289.6,8.7418,289640
1.2328,289.77,8.9812,289510
1.2321,289.94,9.2205,289370
1.2314,290.11,9.4593,289230
1.2307,290.28,9.6972,289090
1.23,290.46,9.9339,288940
1.2292,290.64,10.169,288790
1.2285,290.83,10.402,288630
1.2277,291.02,10.633,288470
1.2269,291.21,10.861,288310
1.2261,291.41,11.085,288150
1.2252,291.6,11.307,287980
1.2244,291.8,11.524,287810
1.2236,292,11.737,287640
1.2227,292.2,11.946,287470
1.2219,292.4,12.15,287300
1.221,292.6,12.35,287120
1.2201,292.8,12.543,286950
1.2193,293,12.732,286770
1.2184,293.2,12.914,286600
1.2175,293.4,13.091,286430
1.2167,293.59,13.262,286250
1.2158,293.79,13.427,286080
1.215,293.98,13.586,285910
1.2142,294.16,13.738,285740
1.2133,294.35,13.884,285580
1.2125,294.53,14.024,285410
1.2117,294.7,14.157,285250
1.211,294.87,14.285,285090
1.2102,295.04,14.406,284940
1.2095,295.2,14.521,284790
1.2088,295.36,14.63,284650
1.2081,295.51,14.733,284510
1.2074,295.66,14.83,284370
1.2068,295.79,14.922,284240
1.2061,295.93,15.008,284120
1.2055,296.06,15.088,284000
1.2049,296.18,15.168,283870
1.2043,296.33,15.259,283740
1.2035,296.5,15.36,283580
1.2026,296.69,15.47,283400
1.2016,296.9,15.59,283200
1.2005,297.13,15.719,282970
1.1993,297.39,15.856,282720
1.1979,297.67,16,282450
1.1964,297.97,16.151,282150
1.1948,298.31,16.306,281810
1.193,298.67,16.465,281450
1.1911,299.06,16.627,281060
1.189,299.47,16.788,280630
1.1867,299.92,16.948,280170
1.1842,300.4,17.103,279670
1.1816,300.9,17.251,279120
1.1787,301.44,17.39,278540
1.1756,302.01,17.515,277910
1.1723,302.61,17.625,277240
1.1688,303.24,17.715,276520
1.165,303.89,17.781,275750
1.161,304.57,17.82,274940
1.1568,305.28,17.829,274070
1.1523,306.01,17.802,273140
1.1475,306.76,17.738,272170
1.1425,307.52,17.631,271140
1.1372,308.3,17.478,270050
1.1317,309.08,17.277,268910
1.1259,309.87,17.026,267720
1.1198,310.66,16.721,266470
1.1135,311.44,16.361,265180
1.107,312.21,15.945,263830
1.1003,312.96,15.473,262440
1.0933,313.69,14.944,261000
1.0862,314.39,14.36,259520
1.0789,315.06,13.723,258000
1.0714,315.69,13.033,256450
1.0638,316.28,12.295,254870
1.0561,316.82,11.51,253260
1.0483,317.32,10.683,251630
1.0404,317.76,9.8167,249980
1.0325,318.15,8.9167,248320
1.0245,318.48,7.9864,246650
1.0166,318.76,7.0229,244980
1.0086,318.99,6.0244,243300
1.0005,319.16,4.993,241600
0.99251,319.27,3.9311,239910
0.98455,319.33,2.8392,238230
0.97672,319.33,1.7157,236570
0.96912,319.29,0.5513,234960
0.96197,319.21,-0.67912,233440
0.95578,319.11,-2.0347,232120
0.95169,319.03,-3.6286,231250
0.95172,319.01,-5.6301,231260
0.95862,319.04,-8.1969,232730
0.97441,319.04,-11.286,236070
0.99783,318.75,-14.473,241020
1.0235,318.04,-17.052,246430
1.0457,317.05,-18.671,251100
1.0628,315.99,-19.541,254650
1.0759,314.97,-20.009,257380
1.0867,313.99,-20.281,259640
1.0963,313.06,-20.428,261620
1.1049,312.16,-20.47,263390
1.1125,311.3,-20.427,264960
1.1193,310.49,-20.321,266360
1.1253,309.73,-20.169,267600
1.1308,309.02,-19.984,268730
1.1357,308.35,-19.775,269740
1.1402,307.73,-19.55,270660
1.1442,307.15,-19.314,271480
1.1479,306.61,-19.073,272230
1.1512,306.1,-18.831,272910
1.1542,305.64,-18.591,273530
1.1569,305.21,-18.356,274090
1.1594,304.81,-18.127,274600
1.1616,304.45,-17.908,275050
1.1636,304.12,-17.698,275470
1.1655,303.81,-17.5,275840
1.1671,303.54,-17.315,276180
1.1686,303.29,-17.142,276480
1.1699,303.06,-16.982,276740
1.1711,302.86,-16.836,276980
1.1721,302.69,-16.703,277190
1.173,302.53,-16.587,277370
1.1738,302.39,-16.483,277530
1.1745,302.26,-16.378,277690
1.1753,302.12,-16.267,277850
1.1761,301.97,-16.149,278020
1.177,301.82,-16.025,278190
1.1779,301.66,-15.894,278370
1.1788,301.5,-15.757,278560
1.1797,301.33,-15.612,278750
1.1807,301.15,-15.46,278940
1.1817,300.97,-15.302,279140
1.1827,300.79,-15.136,279340
1.1837,300.6,-14.964,279550
1.1847,300.41,-14.785,279760
1.1857,300.21,-14.6,279970
1.1868,300.02,-14.408,280180
1.1878,299.81,-14.21,280400
1.1889,299.61,-14.006,280610
1.1899,299.41,-13.796,280830
1.191,299.2,-13.58,281040
1.1921,299,-13.359,281260
1.1931,298.79,-13.132,281470
1.1942,298.59,-12.901,281680
1.1952,298.38,-12.666,281890
1.1962,298.18,-12.427,282100
1.1972,297.97,-12.184,282310
1.1982,297.77,-11.937,282510
1.1992,297.57,-11.688,282710
1.2002,297.37,-11.436,282910
1.2011,297.18,-11.182,283100
1.2021,296.99,-10.926,283290
1.203,296.8,-10.669,283470
1.2038,296.61,-10.411,283650
1.2047,296.43,-10.152,283830
1.2056,296.25,-9.8934,284000
1.2064,296.08,-9.6349,284160
1.2072,295.91,-9.3771,284330
1.208,295.74,-9.1201,284480
1.2087,295.58,-8.8644,284630
1.2094,295.42,-8.6104,284780
1.2101,295.27,-8.358,284920
1.2108,295.12,-8.1086,285060
1.2115,294.98,-7.8591,285190
1.2121,294.84,-7.6184,285320
1.2127,294.7,-7.3703,285450
1.2134,294.55,-7.0865,285590
1.2142,294.38,-6.7695,285740
1.215,294.2,-6.4246,285900
1.2158,294.02,-6.058,286070
1.2166,293.83,-5.6767,286240
1.2174,293.65,-5.2877,286400
1.2182,293.47,-4.898,286550
1.2189,293.3,-4.5143,286700
1.2196,293.14,-4.1424,286840
1.2202,293,-3.7874,286970
1.2208,292.86,-3.4531,287080
1.2213,292.74,-3.1424,287190
1.2218,292.63,-2.857,287280
1.2222,292.54,-2.5976,287360
1.2226,292.45,-2.3642,287440
1.2229,292.37,-2.1559,287500
1.2231,292.31,-1.9715,287560
1.2234,292.25,-1.8095,287610
1.2236,292.2,-1.668,287650
1.2238,292.15,-1.545,287690
1.224,292.11,-1.4387,287720
1.2241,292.08,-1.3473,287750
1.2242,292.05,-1.2688,287780
1.2243,292.02,-1.2018,287800
1.2244,291.99,-1.1448,287820
1.2245,291.97,-1.0963,287840
1.2246,291.95,-1.0551,287850
1.2247,291.93,-1.0203,287870
1.2248,291.92,-0.99095,287880
1.2248,291.9,-0.96616,287890
1.2249,291.89,-0.94529,287900
1.2249,291.88,-0.92777,287920
1.225,291.86,-0.9131,287930
1.225,291.85,-0.90089,287930
1.2251,291.84,-0.89081,287940
1.2251,291.83,-0.88259,287950
1.2251,291.82,-0.87605,287960
1.2252,291.81,-0.87104,287970
1.2252,291.8,-0.86751,287980
1.2253,291.79,-0.86524,287980
1.2253,291.78,-0.86496,287990
1.2471,286.06,4.9445E-05,292390
1.2471,286.06,0.03232,292390
1.2471,286.06,0.064347,292390
1.2471,286.07,0.096396,292390
1.2471,286.07,0.12877,292390
1.2471,286.07,0.16178,292390
1.2471,286.07,0.19576,292390
1.2471,286.07,0.23108,292390
1.2471,286.08,0.2681,292380
1.2471,286.08,0.30725,292380
1.247,286.08,0.34898,292380
1.247,286.09,0.39379,292370
1.247,286.1,0.44221,292370
1.247,286.1,0.49487,292360
1.2469,286.11,0.55245,292360
1.2469,286.12,0.61572,292350
1.2469,286.14,0.68555,292340
1.2468,286.15,0.76291,292330
1.2467,286.17,0.84891,292310
1.2467,286.19,0.94479,292300
1.2466,286.22,1.0519,292280
1.2465,286.25,1.1718,292260
1.2463,286.28,1.3059,292230
1.2462,286.32,1.4561,292200
1.246,286.37,1.624,292170
1.2458,286.43,1.8112,292120
1.2456,286.49,2.0191,292080
1.2453,286.57,2.249,292020
1.245,286.65,2.5015,291960
1.2446,286.75,2.7766,291880
1.2442,286.86,3.0738,291800
1.2437,286.98,3.3914,291710
1.2432,287.11,3.7268,291610
1.2427,287.26,4.0763,291500
1.2421,287.42,4.4354,291380
1.2414,287.59,4.7986,291250
1.2408,287.76,5.16,291110
1.2401,287.93,5.513,290980
1.2394,288.11,5.8515,290840
1.2388,288.28,6.1686,290710
1.2381,288.44,6.4618,290580
1.2375,288.59,6.7184,290460
1.237,288.73,6.946,290350
1.2365,288.86,7.1712,290250
1.2359,289,7.3977,290140
1.2354,289.14,7.6258,290020
1.2348,289.29,7.8553,289900
1.2342,289.44,8.0858,289780
1.2335,289.6,8.317,289650
1.2329,289.76,8.5487,289520
1.2322,289.93,8.7804,289390
1.2315,290.1,9.012,289250
1.2308,290.27,9.2429,289110
1.2301,290.45,9.4729,288960
1.2293,290.63,9.7016,288810
1.2286,290.81,9.9287,288660
1.2278,291,10.154,288500
1.227,291.19,10.376,288340
1.2262,291.38,10.596,288180
1.2254,291.58,10.813,288020
1.2246,291.78,11.027,287850
1.2237,291.97,11.236,287680
1.2229,292.17,11.442,287510
1.222,292.37,11.643,287340
1.2212,292.57,11.84,287160
1.2203,292.77,12.032,286990
1.2195,292.98,12.218,286810
1.2186,293.17,12.4,286640
1.2177,293.37,12.575,286460
1.2169,293.57,12.746,286290
1.216,293.76,12.91,286120
1.2152,293.96,13.069,285950
1.2143,294.15,13.221,285780
1.2135,294.33,13.368,285610
1.2127,294.52,13.508,285440
1.2119,294.69,13.643,285280
1.2111,294.87,13.771,285120
1.2103,295.04,13.893,284960
1.2096,295.21,14.01,284810
1.2088,295.37,14.12,284660
1.2081,295.52,14.225,284520
1.2074,295.67,14.324,284380
1.2068,295.82,14.418,284250
1.2061,295.95,14.506,284120
1.2055,296.09,14.589,283990
1.2049,296.21,14.665,283870
1.2043,296.34,14.743,283750
1.2037,296.48,14.83,283620
1.2029,296.65,14.927,283460
1.202,296.84,15.033,283280
1.201,297.05,15.148,283080
1.1999,297.28,15.272,282860
1.1987,297.53,15.403,282610
1.1974,297.81,15.542,282340
1.1959,298.11,15.686,282040
1.1943,298.44,15.836,281710
1.1925,298.8,15.989,281350
1.1906,299.18,16.144,280960
1.1885,299.59,16.299,280540
1.1863,300.03,16.452,280080
1.1838,300.51,16.602,279580
1.1812,301.01,16.744,279050
1.1784,301.54,16.877,278470
1.1753,302.1,16.998,277850
1.1721,302.69,17.104,277190
1.1686,303.31,17.191,276480
1.1649,303.95,17.255,275720
1.1609,304.63,17.293,274910
1.1567,305.33,17.302,274050
1.1523,306.04,17.277,273140
1.1475,306.78,17.215,272170
1.1426,307.54,17.113,271150
1.1374,308.3,16.967,270080
1.1319,309.08,16.775,268960
1.1262,309.86,16.533,267780
1.1202,310.64,16.24,266550
1.114,311.41,15.894,265270
1.1075,312.17,15.494,263940
1.1009,312.92,15.04,262560
1.094,313.64,14.531,261140
1.0869,314.34,13.969,259680
1.0797,315,13.354,258180
1.0723,315.63,12.689,256640
1.0648,316.22,11.976,255080
1.0572,316.76,11.218,253480
1.0494,317.26,10.419,251870
1.0416,317.7,9.5816,250240
1.0338,318.1,8.711,248600
1.0259,318.44,7.8104,246950
1.018,318.72,6.8772,245290
1.0101,318.95,5.9092,243620
1.0021,319.13,4.9086,241950
0.99421,319.25,3.8769,240270
0.98635,319.32,2.8143,238610
0.97863,319.34,1.7175,236970
0.97118,319.31,0.5748,235390
0.96427,319.24,-0.64321,233930
0.95849,319.16,-2.0005,232700
0.95505,319.1,-3.6115,231970
0.95597,319.09,-5.6327,232160
0.96375,319.11,-8.1854,233810
0.97985,319.05,-11.176,237220
1.0026,318.71,-14.166,242020
1.0267,317.97,-16.534,247110
1.0475,317,-18.024,251470
1.0636,315.97,-18.851,254830
1.0763,314.98,-19.317,257460
1.0869,314.02,-19.597,259670
1.0963,313.1,-19.752,261620
1.1047,312.22,-19.804,263360
1.1122,311.38,-19.773,264900
1.1189,310.59,-19.68,266280
1.1248,309.84,-19.541,267510
1.1302,309.13,-19.37,268620
1.1351,308.48,-19.174,269620
1.1395,307.86,-18.962,270530
1.1435,307.28,-18.739,271350
1.1472,306.75,-18.51,272090
1.1505,306.25,-18.28,272770
1.1535,305.79,-18.051,273380
1.1562,305.37,-17.826,273940
1.1586,304.97,-17.608,274440
1.1609,304.61,-17.398,274900
1.1629,304.28,-17.198,275310
1.1647,303.98,-17.008,275680
1.1663,303.71,-16.83,276010
1.1678,303.46,-16.664,276310
1.1691,303.24,-16.511,276580
1.1703,303.04,-16.371,276820
1.1713,302.86,-16.243,277020
1.1722,302.71,-16.131,277210
1.173,302.57,-16.031,277370
1.1737,302.44,-15.93,277520
1.1745,302.3,-15.824,277680
1.1753,302.15,-15.711,277850
1.1762,302,-15.592,278020
1.1771,301.84,-15.466,278200
1.178,301.68,-15.333,278390
1.1789,301.51,-15.194,278580
1.1799,301.33,-15.048,278770
1.1808,301.15,-14.895,278970
1.1818,300.97,-14.736,279180
1.1828,300.78,-14.57,279380
1.1839,300.59,-14.398,279590
1.1849,300.4,-14.219,279800
1.186,300.2,-14.034,280020
1.187,300,-13.843,280230
1.1881,299.8,-13.646,280450
1.1891,299.59,-13.444,280660
1.1902,299.39,-13.236,280880
1.1913,299.18,-13.022,281090
1.1923,298.97,-12.804,281310
1.1934,298.77,-12.581,281520
1.1944,298.56,-12.354,281730
1.1954,298.35,-12.122,281940
1.1965,298.15,-11.887,282150
1.1975,297.95,-11.649,282350
1.1985,297.75,-11.408,282560
1.1994,297.55,-11.164,282750
1.2004,297.35,-10.918,282950
1.2013,297.16,-10.671,283140
1.2022,296.97,-10.422,283320
1.2031,296.78,-10.172,283510
1.204,296.59,-9.9217,283680
1.2049,296.41,-9.671,283860
1.2057,296.24,-9.4205,284030
1.2065,296.07,-9.1704,284190
1.2073,295.9,-8.9212,284350
1.2081,295.73,-8.673,284510
1.2088,295.57,-8.4265,284660
1.2095,295.42,-8.1813,284800
1.2102,295.27,-7.939,284940
1.2109,295.12,-7.6966,285080
1.2115,294.98,-7.4626,285210
1.2122,294.84,-7.2213,285340
1.2129,294.68,-6.9452,285480
1.2137,294.51,-6.6366,285640
1.2145,294.32,-6.3007,285800
1.2153,294.13,-5.9435,285980
1.2162,293.94,-5.5716,286150
1.217,293.75,-5.192,286310
1.2178,293.57,-4.8114,286480
1.2186,293.39,-4.4364,286630
1.2193,293.23,-4.0726,286770
1.2199,293.07,-3.7251,286910
1.2205,292.93,-3.3977,287030
1.2211,292.81,-3.0932,287140
1.2216,292.69,-2.8132,287240
1.222,292.59,-2.5587,287320
1.2224,292.5,-2.3295,287400
1.2227,292.42,-2.1249,287470
1.223,292.35,-1.9437,287530
1.2233,292.29,-1.7843,287580
1.2235,292.23,-1.6451,287620
1.2237,292.18,-1.5241,287670
1.2239,292.14,-1.4195,287700
1.224,292.1,-1.3295,287730
1.2241,292.07,-1.2523,287760
1.2243,292.04,-1.1863,287780
1.2244,292.01,-1.1301,287810
1.2245,291.99,-1.0823,287830
1.2246,291.97,-1.0418,287840
1.2246,291.95,-1.0075,287860
1.2247,291.93,-0.97856,287870
1.2248,291.91,-0.95413,287890
1.2248,291.9,-0.93357,287900
1.2249,291.89,-0.9163,287910
1.2249,291.87,-0.90184,287920
1.225,291.86,-0.8898,287930
1.225,291.85,-0.87986,287940
1.2251,291.84,-0.87177,287950
1.2251,291.83,-0.86533,287960
1.2252,291.82,-0.86039,287970
1.2252,291.81,-0.85691,287980
1.2253,291.8,-0.85466,287980
1.2253,291.78,-0.85439,287990
1.2471,286.08,4.8829E-05,292380
1.2471,286.08,0.031921,292380
1.2471,286.08,0.063553,292380
1.2471,286.08,0.095207,292380
1.247,286.09,0.12718,292380
1.247,286.09,0.15978,292370
1.247,286.09,0.19334,292370
1.247,286.09,0.22821,292370
1.247,286.1,0.26477,292370
1.247,286.1,0.30343,292370
1.247,286.11,0.34463,292360
1.247,286.11,0.38886,292360
1.2469,286.12,0.43666,292350
1.2469,286.13,0.48863,292350
1.2469,286.14,0.54545,292340
1.2468,286.15,0.60787,292330
1.2468,286.16,0.67675,292320
1.2467,286.18,0.75306,292310
1.2466,286.2,0.83786,292290
1.2466,286.22,0.93237,292280
1.2465,286.25,1.0379,292260
1.2463,286.28,1.156,292230
1.2462,286.32,1.2881,292210
1.246,286.36,1.436,292170
1.2459,286.41,1.6011,292140
1.2456,286.47,1.7852,292090
1.2454,286.54,1.9896,292040
1.2451,286.62,2.2153,291980
1.2448,286.71,2.4631,291910
1.2444,286.81,2.733,291840
1.2439,286.93,3.0242,291750
1.2435,287.06,3.3352,291650
1.2429,287.2,3.6633,291550
1.2423,287.35,4.0049,291430
1.2417,287.52,4.3556,291310
1.2411,287.69,4.71,291170
1.2404,287.87,5.0622,291030
1.2397,288.05,5.406,290890
1.239,288.23,5.7355,290750
1.2383,288.4,6.0438,290620
1.2377,288.57,6.3288,290490
1.2371,288.72,6.578,290360
1.2365,288.86,6.7989,290250
1.236,289,7.0174,290150
1.2354,289.14,7.2371,290030
1.2348,289.29,7.4583,289920
1.2342,289.44,7.6806,289790
1.2336,289.59,7.9039,289670
1.233,289.75,8.1277,289540
1.2323,289.92,8.3519,289410
1.2316,290.08,8.5761,289270
1.2309,290.26,8.8,289130
1.2302,290.43,9.0232,288990
1.2295,290.61,9.2454,288840
1.2287,290.79,9.4663,288690
1.228,290.98,9.6855,288530
1.2272,291.17,9.9027,288380
1.2264,291.36,10.118,288220
1.2256,291.55,10.33,288050
1.2248,291.75,10.539,287890
1.2239,291.94,10.744,287720
1.2231,292.14,10.947,287550
1.2223,292.34,11.145,287380
1.2214,292.54,11.338,287210
1.2205,292.74,11.528,287030
1.2197,292.94,11.712,286860
1.2188,293.14,11.892,286680
1.218,293.34,12.067,286510
1.2171,293.54,12.236,286330
1.2162,293.74,12.399,286160
1.2154,293.93,12.558,285990
1.2145,294.12,12.71,285820
1.2137,294.31,12.857,285650
1.2129,294.5,12.998,285480
1.2121,294.68,13.133,285310
1.2113,294.86,13.262,285150
1.2105,295.03,13.385,284990
1.2097,295.2,13.503,284840
1.209,295.36,13.615,284690
1.2082,295.52,13.721,284540
1.2075,295.68,13.822,284400
1.2068,295.83,13.917,284260
1.2062,295.97,14.007,284120
1.2055,296.11,14.091,284000
1.2049,296.24,14.171,283870
1.2043,296.36,14.244,283750
1.2038,296.49,14.319,283630
1.2031,296.63,14.403,283500
1.2023,296.8,14.496,283340
1.2014,296.98,14.598,283160
1.2005,297.19,14.708,282960
1.1994,297.42,14.827,282740
1.1982,297.67,14.953,282500
1.1968,297.94,15.086,282230
1.1954,298.24,15.225,281930
1.1938,298.57,15.369,281610
1.192,298.92,15.516,281250
1.1901,299.3,15.664,280870
1.1881,299.71,15.813,280450
1.1858,300.14,15.961,279990
1.1834,300.61,16.104,279500
1.1808,301.1,16.241,278970
1.178,301.63,16.369,278400
1.175,302.18,16.486,277790
1.1718,302.77,16.588,277130
1.1684,303.38,16.671,276430
1.1647,304.02,16.733,275680
1.1608,304.68,16.77,274880
1.1566,305.37,16.779,274030
1.1522,306.08,16.756,273130
1.1476,306.81,16.697,272180
1.1427,307.55,16.6,271170
1.1375,308.31,16.46,270120
1.1321,309.08,16.276,269000
1.1264,309.85,16.044,267840
1.1205,310.62,15.763,266620
1.1144,311.38,15.43,265360
1.108,312.14,15.046,264040
1.1015,312.87,14.609,262680
1.0947,313.59,14.119,261280
1.0877,314.29,13.577,259830
1.0805,314.95,12.985,258350
1.0732,315.57,12.344,256830
1.0658,316.16,11.656,255280
1.0582,316.71,10.925,253700
1.0505,317.2,10.153,252100
1.0428,317.65,9.3437,250490
1.0351,318.05,8.502,248860
1.0273,318.39,7.6307,247230
1.0194,318.68,6.7273,245590
1.0116,318.92,5.7895,243930
1.0037,319.1,4.8191,242280
0.99587,319.24,3.8172,240620
0.9881,319.31,2.7833,238980
0.9805,319.34,1.7124,237370
0.97321,319.33,0.59043,235830
0.96657,319.28,-0.6161,234420
0.96122,319.21,-1.9749,233280
0.95843,319.16,-3.5995,232690
0.9602,319.16,-5.6315,233060
0.96875,319.16,-8.1555,234880
0.98503,319.05,-11.037,238320
1.007,318.65,-13.835,242950
1.0297,317.9,-16.01,247740
1.0492,316.95,-17.387,251810
1.0644,315.95,-18.176,255000
1.0767,314.98,-18.639,257550
1.0871,314.05,-18.924,259710
1.0963,313.15,-19.086,261620
1.1046,312.28,-19.147,263330
1.1119,311.45,-19.127,264850
1.1185,310.67,-19.046,266200
1.1244,309.93,-18.92,267420
1.1297,309.24,-18.761,268520
1.1346,308.59,-18.578,269510
1.1389,307.98,-18.378,270410
1.1429,307.41,-18.167,271220
1.1465,306.88,-17.951,271960
1.1498,306.39,-17.732,272630
1.1528,305.94,-17.514,273240
1.1554,305.51,-17.299,273790
1.1579,305.13,-17.091,274290
1.1601,304.77,-16.89,274740
1.1621,304.44,-16.699,275150
1.1639,304.14,-16.517,275520
1.1656,303.87,-16.346,275860
1.167,303.62,-16.187,276160
1.1683,303.4,-16.04,276420
1.1695,303.2,-15.906,276660
1.1705,303.03,-15.783,276870
1.1714,302.87,-15.676,277050
1.1722,302.74,-15.58,277210
1.1729,302.61,-15.483,277360
1.1737,302.47,-15.381,277520
1.1745,302.32,-15.272,277690
1.1754,302.17,-15.158,277860
1.1763,302.01,-15.037,278040
1.1772,301.85,-14.909,278230
1.1781,301.68,-14.775,278420
1.1791,301.51,-14.635,278610
1.18,301.33,-14.488,278810
1.181,301.14,-14.335,279010
1.1821,300.96,-14.175,279220
1.1831,300.77,-14.009,279430
1.1841,300.57,-13.837,279640
1.1852,300.37,-13.659,279860
1.1862,300.17,-13.475,280070
1.1873,299.97,-13.285,280290
1.1884,299.77,-13.09,280500
1.1894,299.56,-12.889,280720
1.1905,299.35,-12.684,280940
1.1915,299.15,-12.473,281150
1.1926,298.94,-12.258,281370
1.1936,298.73,-12.038,281580
1.1947,298.53,-11.815,281790
1.1957,298.32,-11.588,282000
1.1967,298.12,-11.358,282200
1.1977,297.91,-11.125,282410
1.1987,297.71,-10.89,282610
1.1997,297.52,-10.652,282800
1.2006,297.32,-10.413,282990
1.2015,297.13,-10.172,283180
1.2025,296.94,-9.93,283370
1.2033,296.75,-9.6876,283550
1.2042,296.57,-9.4448,283720
1.205,296.39,-9.2021,283890
1.2059,296.22,-8.9598,284060
1.2067,296.05,-8.7182,284220
1.2074,295.88,-8.4776,284380
1.2082,295.72,-8.2385,284530
1.2089,295.56,-8.0006,284680
1.2096,295.41,-7.7654,284820
1.2103,295.26,-7.53,284960
1.211,295.11,-7.3027,285100
1.2117,294.97,-7.0683,285230
1.2124,294.8,-6.7998,285380
1.2132,294.63,-6.4997,285540
1.214,294.44,-6.1728,285710
1.2149,294.24,-5.825,285880
1.2157,294.05,-5.4627,286060
1.2166,293.85,-5.0926,286230
1.2174,293.66,-4.7213,286400
1.2182,293.48,-4.3551,286560
1.2189,293.31,-3.9997,286710
1.2196,293.15,-3.6599,286850
1.2203,293,-3.3395,286970
